name,value,url
7mHBJ1,207.01,ZxZNXGrD
hkApkY,208.02,Dnkm0FrN
PupKTX,204.02,gpKbercG
HWLret,207.05,HZVSNcsc
1meOUm,208.06,iiEMxX2r
3kpgWm,201.07,uRu2z1Yf
7sWEQi,207.02,48TLWa3S
wlT77p,207.03,iRAZjkWV
y97oWm,207.02,fWbTLLnm
fcQssa,207.07,cf5tdwaH
uUwcyf,202.07,N7zr6EPu
ewF2wh,208.04,jkQhgk08
ONwxHS,201.03,fi7mI5um
tt08mv,204.07,VmNURbiO
MHiuYd,208.07,kjWi7QCW
8cs6v7,201.06,YY1djjEP
hseRtR,201.17,s6CTKD0R
oMSpeh,201.06,ERf3zcRs
mLbcjA,201.18,SDXszquQ
OH0W0d,201.04,IeKDn20n
7jCUgN,204.03,OkNBClJ1
BU6xO3,202.05,bCX2hedv
RVcnIb,201.21,eNsdtq3v
2eFafc,207.02,ccXjIoKU
fWpKlU,209.03,kbz7jKI7
5x206t,207.07,o6YeLMEv
KIgWgm,201.06,tK9nv47z
ifp07I,201.12,bZyaZvzz
JytQTd,201.11,7CXdv0su
UQ1zWn,207.03,h6IL3puU
AEw0wQ,201.14,yP5451Gu
AGc6WN,204.09,GTtGolmy
WgAq3B,208.02,Ps52IoPz
GwJzcS,201.02,xNEpLvMB
Xle3QJ,209.03,5a4rbKU1
o4AUzt,201.13,91Pp3l8M
bmRFSR,204.03,qdDAkSqY
avK2hx,202.06,EuJ63IC8uTuOgsV95i
GJmV0j,205.71,jSReFyzfxzkMi5R6sU
NSJ66G,201.66,CN3o9NMBhygolNnhyB
igzeUZ,207.03,tI4HFG11iYZWKk7fAO
iQ8DRK,205.69,JYsqmZE7e3vKB1ZXSI
cupkci,203.18,YdXrRrjWNcl9i6msIK
6YIORo,204.93,WH8zx7f72rkQ9FWasu
qCmR5l,206.58,OerCrweiI629kQ3v8B
J5zkR6,209.32,oiShZ5ZgHd7D2egjfh
IXoimZ,209.91,UF8XjEd1F0NfLp9WOU
FcGghV,204.26,1i2v8WPoI5wCHt66D7
ZTGGPt,200.13,soSKYsDDaX6WwXscab
9y7tj0,208.83,ym20k5dRzlnOha19tQ
VPgbos,204.68,gUnh7U3jYF2JoPXk3y
IAsYbU,208.92,ytJRQmXF0YdB8ti8Cx
PlGIAE,209.37,3qlSh3FncuAfkwlSi6
Q682Y0,209.01,DUE4TTqVTc4bkqigHo
oSM5Dx,205.82,hqlKLErm03xxv9uoa7
9aWsgb,208.61,bkj4y0IEUH2WaBeaAo
pSdE0M,203.6,rGVZuY0Mets9QpFFPt
m05yMn,208.52,JN5dMYZr1HufSCcv5Q
Qwfywu,203.77,ihK9DR8XDCYRgvIizi
c2is1R,207.38,JA8xYEG8tebyBwvZFD
o7RUoi,204.56,i8dSCQQnu0tqNrepg5
dLGoyZ,203.95,BCCxq2EvlaB7zs3Dbg
kt0p8l,207.17,dbaBnuR11Vc2XFANhG
20PmiJ,200.89,Rt1F2SyZ83cKWRv2mL
EtBewU,206.35,e530DkO0VhD5lwKw2l
OAbHLg,209.69,oaF0L1rUPTSoF4ePIB
rBHNEW,205.32,FRySvqp07OLgkI7rUR
k3mJsN,209.23,qXphMCCJNcyp2GoXRD
hS24qF,208.17,KboEw3MbPbXmKLr7Gw
rDsyF5,205.32,WajN6G8UmRIElbNC9Q
DkiWy8,208.82,LjZzQM8xCtYNXcLc4Y
9jiZyt,209.56,qZdnGWMvolQhdcPNco
JdQ0h4,205.9,Mcc9z2B21TEi6c0MED
NLwb8Q,202.68,dOUGi8OLirDKBCKaqL
CXF4Su,201.58,2VCXis4FYD2RCR85gD
OkP61x,206.06,3BPiRTsSHkk6vJTL0b
74M6kJ,200.11,yKvdOksPvhUApXR1Rn
pZqbb5,207.88,DQtO5MQd67vTuYmkNT
fWx8I0,206.09,4G0L6bBdIYrSnUD0DL
pMJORA,203.54,rIKCZH6IzymWyqs0cI
4eQaWX,208.82,vVxi7gINba07hlSJZK
hcWZ52,209.07,E6RUmTAMgKsMkT0SEj
lbcwgG,207.89,5VEvmfNYDqhfDxi0hA
eW2pyU,206.49,nCExy3A2it6XdM8ZLz
s7hSGJ,207.39,3HGgUEZKnCaxpGuxZ6
8cebfh,209.97,IKo6yVvotEKnGYGpU3
RHxxiQ,203.55,xJvyhxOzXeXVQqk11c
aiciV4,202.79,3fOGQmKoHnj5IPIAgB
j0OOVJ,203.9,wdcnrTGTERDTb9p3Lx
Iixqz0,208.81,Shp9XFPmfKDvI1gq8J
ATLI0B,204.16,stAsH2iFqAy23YSRhW
o7RVcX,204.29,30G6mU4KuNM6nleAAm
HPKf98,207.74,Ie08G3Kl2DrzH0X0ZE
faaihp,202.31,bLY05LU4vY6od6X1gH
l8f87Z,208.94,HYDQbw065lfzxqyPnX
mxCkje,207.66,HtLj1btrvoXJ0iZyzf
tXY2Ib,200.41,2TFYOw64OPujteG0eP
DVqcMm,200.56,EiMKVkBM8yt9hKchPL
1719DM,207.96,p1fjDFK4NLoFdnKwDs
h4HoyL,201.36,SmytwBt19P9APEQxvH
WHU81Q,201.51,3T322RRfApO3cKmjdO
viDWsR,208.98,mSJ7cxv7vprhOieLpa
gzX2qN,205.81,BFobKWTfT6ZgPz14ij
QpToSu,200.08,0AQF3kuogvqjtnrqyL
S77EZv,202.76,swgnuQHfeWf9VP8Do9
1hEnH5,208.6,bxUWdADTTEpMkPf9de
0zMkyi,205.82,J1HdyYsvWHfkkdeCrh
FnvNNW,205.91,tl3yQUMsojXcKYjxwW
CSXDHG,204.33,vxgAfUVGC0KXmlOsKD
V9w9W4,202.22,Vfpuyf41PqjCSZ1Uu0
1LMf04,206.38,3Q6Ujzrvd1ffw3TAD8
Zh17mP,205.92,iU0bPI5pc4QFwjIPcg
l1NFKJ,202.84,1dmxp0R4nxdv1zvZl9
xUNwyf,202.23,M7okHi1ftXYx8L8O6Y
V9wWY8,205.43,ETfpdPctqRgZQHywRp
jwcdGG,208.65,tSbuJFYl4lIoCu8eOy
zfrnPi,207.62,7Pk9NnWSTmFL6d0LAC
f0YRyt,207.65,n9y1tDxgmwNJiNBE4b
esTqdc,209.93,K7758IK09BSNDyZHZ2
hTuAfo,201.4,ZwCQJ5yYYCOfqAsLMQ
iT9IX0,205.05,ZZVOol0KRwnuLIK34c
aeLVIp,206.04,d54sL7mpmQ5pGR3gaR
AiYasz,200.41,0Z6O8qXYcHhnV4UANN
0XvqP4,201.57,RECGTspU6qoBRFXMRz
BFHTda,206.02,hTv82GeENXRrw69zZN
Jf0X0u,202.82,qLcVpcFy0jyWoT6DUn
tdvDuU,204.65,tLRchSbv5FP7TMP3df
3LIiUw,208.62,FdlaKDJiz8gTX5tTnF
XwcDle,207.06,McqXkzzYHCm9inCx8e
m4Zrev,200.06,Kk9gA1HOSobOMnVbQ4
Qr2LED,201.63,LveVHq5YAalTt0d7ob
wTesx8,208.68,OvG3dKyHLBPpOkAe1O
qrwSdW,207.23,SoW8m4Z1yWkA3GmGmq
hneTK4,209.01,4ulclipapzhHUJOO8U
OPLKxm,207.46,X47sFGs5MlDPaV6YqO
NNV5b9,203.11,Z9VJFedLarDpZ7k8C4
WDxQKJ,203.29,x8amR4HieabzZXICCG
sa6Ez9,203.96,ejtgjWJmVkBafhdoqo
ts6gaR,200.99,Zr3lpuyD1PtQV2bL3u
2FVUnV,208.17,FR0dWcFCO6kMS0kpfq
J18ZM4,201.77,4hs5vm61zASDNF59TI
ThTs5a,208.62,s6AhH6yKDvtCyhAnSQ
MExKBX,202.78,0czO4Ekw8uLTeCKEPu
96URsU,204.03,wUPh6DxaQkLhujfANP
OaBorV,206.33,zTxpBVZxW4REkRp978
UoHGPq,203.51,onvPmJnqQt83kFalG7
TacJKs,204.53,YXiZiVjpYpuNOkODRC
J5RvEl,209.66,bKWWUR1mwgzHeURHg4
v82Mqm,204.32,G0ki2ii4duyDAOTpNP
rl0J8j,208.09,jxM9oriMbsY6L5BHcq
IpWkMI,208.7,xsaPVgzerQAZOWltV4
wIH1D1,208.37,ro4NMrSQrEGm0QBMTr
dlgLGC,206.56,WuG3k0s75RT9sJ9Bxl
6a1aME,205.21,AyXZag4gAgKdFU8DlC
WYlcNM,200.01,ZG2yR0Vv7XwLxvVg0S
oxYWcL,204.33,pQaqrQKdsM7Z5Y88u4
84QJq4,204.41,tz9HhR1NcjOmc6Bwmj
4jClxv,206.12,yUGQf2azAZz20LKNE6
FCTUy4,203.19,ktLuGN86pj7hDhbCPq
kNyUcV,200.06,itQX58d1Lqfxm0RHP3
zmYYk5,200.72,e2kQr9VwMDLbgCsX3C
vDdJ9w,204.35,4ED3ABVDxDFeYDKUSS
R3kyEx,202.46,yODxotlQKhK2LPc0Pe
a74JfF,204.19,eW4SoXZsgOmh3DuHkB
