name,value,url
DJQUOF,486.25,eAX3BXBM
cl8681,486.12,rfMdte6A
mg6cRL,481.19,gvoruTVo
CCc9u3,485.49,klAnqh4S
jzFaFo,483.18,rspIr7X8
ISJAPA,485.14,5xinZbHR
7iZddg,487.24,98lMSR6B
AS8gm7,488.11,MJFMNEnM
qCE8UX,483.33,0JTZ26YF
PFBPFG,482.37,zaXGqR5l
kYiWnR,484.4,K3eS3qgk
tqYXYa,482.2,A5BDVJIM
LzaSuq,484.49,cTRiwcaS
pJq2ym,487.43,dU8URpCT
tJQY0j,488.11,yZWCDsvZ
yQQ6X0,486.29,GcRKFbM6
98L1k4,486.22,5DuvFzzk
rITnn7,485.02,3fQWrOhO
XuBBOL,482.13,rR7hutEZ
dITPJG,482.04,IEjvTWYQ
hyFQYt,484.17,kesBrOSX
fIrpZb,483.14,znkjgzZ5
epieqw,480.04,pIGFj6gb
e9mgA1,486.13,4gvKxbxd
iDnPYw,483.42,blyGt3VQ
bHIzdr,485.16,RMoTHjq3
pEBK01,484.38,gUJP1p1y
MNXQQy,480.02,xRSgt9Uh
8g3Sbg,489.14,fjwrhHk4
Wfce4W,482.14,LfuJPDvH
XK3U9x,481.08,AnLu7S29
KcA3uE,487.04,eITFlxdJ
ojOb3i,484.46,a6knRC5U
q2GVJl,484.01,yAtZIYUI
9JANoZ,485.31,F6NbRNYV
5BlU9o,485.32,vdj8EW8P
mAR3s3,485.13,Pvw3trjq
v5H7E3,485.24,WVp2r7So
HF7WNR,488.39,i8Kq2MJM
nU2Vzo,488.06,HPZwnSCa
5hD1KX,483.22,AvKUdPZo
o6VGR3,485.44,pZPuUtgZ
Md7mcF,481.17,VQhN35fG
3yRuhv,483.44,1dQa3TyT
hcAa7N,480.18,gbDXnFT8
W08JcC,488.32,w5qnnOb7
CRxRqE,482.15,KhfhT84c
RNHza0,486.25,AIdDlxZT
d3p3cq,480.16,rJnmvzF9
aP9514,483.43,D1PvUEpW
RAmTsr,485.21,G1OPWgdd
d206Ry,485.1,Gcuwrhac
Tlrqs5,483.09,phGxtBBg
N90tLr,483.18,0eZ6307r
PdOQwN,480.39,2b4ZXzy7
hWny98,482.18,G7qiYcN3
iNgjPv,485.19,sxDKXXYm
MB1hQ5,484.3,6LCUXNdS
