name,value,url
R1kjae,189.01,bm2WUWAh
vHXUqd,186.03,oDQPQBdE
VCnNHw,187.02,0M4quop0
XqV3ad,188.1,itJadIo2
QOeVWK,187.03,PYniX4Ra
V8OkFV,187.02,nGsvELcy
93PhZJ,187.08,D67aFRoJ
pFBRf9,185.03,UI9gERnW
lQLrRt,188.04,FEqnJLM6
49R9NW,188.13,bXAwXlEu
ci9SlC,188.13,moOijOfW
bBjfcq,188.14,OCvD3nVp
71QSs7,187.04,hKaNcUa1
Bn7Ry9,189.01,ATtAAO1A
VsAdLf,186.12,iiUwoBU1
PGDPZw,187.07,iPUiSHQK
Glv4oV,188.07,9vcY7CeY
0FkoTH,186.08,aN8hfeKx
TZgZBI,186.1,Gs67IiSm
tE6s6j,188.13,9YkYJDgJ
6pTG4e,188.12,uEsxKhSC
kC0gKa,188.05,al46TFcj
Y2VPUL,185.01,qs9sEYEn
CH6ETf,187.01,JHlzpaYO
mC3tWn,186.03,YJvWj48Q
wFcEEl,188.12,xyrLtxnQ
zQBCRV,188.12,0sKhcoyy
ygyks5,180.4,eT3DWjlDffRZSGruWv
HxAdE7,182.3,VFMIZdRuU3tpwzrEEP
4WbIDa,181.56,Ve42dzU5FBdBZn9O62
2H2rhw,188.83,tu5yKnd6gTFEo9fQU5
7B54h0,182.49,3c8sX559k9wGfMmfdl
5mdBe0,180.42,qjl8mpBz6BYhz27rbw
jOYWwV,187.59,brvbDqfpj1lNBlXJUE
u9IzUR,188.22,HFG7mdcLQ9OGwYtaj5
7Nru0I,185.81,0rOEC9uE2qpasHZRpb
Pj05w6,186.24,dd1SroD2u5HXQ4NTin
fv0QZg,181.66,zllYhiMgA9ZYeFhEwB
Wa2QWA,187.24,3XYYcshmOtxsVuIN8X
hgqVlS,183.22,iNbTj92httHY44d9eK
t8intz,187.5,DFB7Oqaybr6en9Thwp
7yWOkw,189.22,I3YSnu2tMfJVmacJYA
hCsFMH,184.8,FkIPRW5zeGMmY3i9Sx
KqFuDP,183.92,tvM9KMNzxpKajRJnWn
JRseI0,182.84,YRgVcjciYnJWxHv2Wh
9AzAXb,186.32,y1S6APjqFUjz79H6hw
5Ugrda,189.2,ku5ipbPLGiGG6qLXFo
ZVun2y,184.58,E2xqUFba7ielKcQxBx
ENSXZZ,188.63,f7o2fNeMtd5r7RZ7if
vPLdag,185.95,fyQM8YYMjeOV58W9GS
hF1chr,181.92,I9BrmMCvDjiFKtWro9
a6j3zK,183.34,A1YEzYnxqblSLcMF1C
FoBlZo,187.74,pu1rNCGYJ6CkeUTo3C
asufQz,181.7,WMYF6vyHKxdFksXMGq
8DRf1d,184.88,EvxaEqE9FPibnewN8O
o9sHF1,189.81,OBeoTZoUkF6qCPl4Gs
xidN5u,186.34,0PkD6xbBrkT0VuSClF
P8Tq2g,185.08,QkQ2FfGjOOvTJqww8B
lFtAY1,187.72,WUrCqfGuzLLuGEIFY8
tT7MEx,181.09,MyiizNOLfZetrmbVu4
17ivfL,182.9,jaCzRuyq7G0yO1CUtJ
NxKpPg,183.26,x2otBudrgB3Grz19ji
02iUIu,184.48,lNDRGhQf2xhrMmbAg8
fQCJgc,189.47,qSzxXULtOK92LEnlUW
zCxDmp,182.65,hjFIY1sLoEJiMOJ2DB
xOV625,184.4,0ROCTnHFG8FAuo1ySv
Sg3e7m,188.17,jDM5g09qmuGd5Xq2vf
KnwaLj,189.5,NCWcD0lPGNbRWQgvwE
Zr53YB,187.75,GigPPcBKHc7cyosZM4
YlFlGQ,183.57,BhUTKczD9EbKQupwJf
gY8iCN,183.96,TQXhWVgeBpd57z0LTB
ZwIctD,186.84,u8uSweFRM6n7FdyM0P
X6s6wQ,184.94,Xh8jLtNeEe32MMTnzg
ySCudV,180.77,o4cl6pzln8URXNHrcG
JFIMBN,185.71,jnMaCkAJKKlOVMhBiE
9GiLGg,182.68,7bM4SJsXAOLB3vm7Qx
mocqf2,186.23,8uHQd9FTG3m20yGval
AZx0Hg,188.3,dKvjRBKBOdYCaNmLiv
o4MExq,180.19,iKajtTdXrPVpm8KJzH
1x90S7,185.23,Jq8ejQfJ9aEf94UUD8
u0KVRB,188.71,1GrPab7BI29hlAY9Be
foPxMj,184.04,2loA7evtfalt68rFxG
dNbw5k,181.96,HsTOlddjxAPt5NIWNf
UEZQaG,188.88,S0FHFGkuOS3Es8nQsS
skvkcy,188.7,bUy0J6Wdiwj6xLB57U
rpm4sw,189.72,RcY0fo9AbasNPaqsxg
36fVfs,184.53,vQatC4u0zLcZ9KezXQ
peVXEh,189.8,4delSp6uK0XJ75X7sV
wdwnds,180.76,O90CGtvK7DAJ7hREhK
1p7tfm,182.21,jZ9fvhp0BuW2lfLVwE
MBweet,184.1,WlCPwtQm5X3TVv31YZ
SiSZpc,184.38,8IBuVhewtUEgBNlzy7
5MQgZv,189.16,c5xFOTPLvVyKRo9YUr
Nsb2az,185.09,MtioE0AF1PrmZ18J8X
rBM2Im,183.56,mttZgIdBLkmvi8yMq1
oHTj6l,184.29,ZtllGtjQEWZXXer5kr
b3VqE1,187.07,BNVS59u3JL5VRYfVlA
oNeyMb,188.54,WktSA45kYeMGK21pyH
AXJAzG,183.25,sXVIxP5u2ajYSNGjzA
Cndv2Q,186.42,gV1vnKyARwxaE9MsIF
lk9zPF,181.9,KKDB14VY1qTHa0qVEg
jH99pv,182.86,6BUdZEtKj5nGVpNrM8
N1fZ8X,184.35,9UHyOusS7rgKvHStk1
rR6VSc,185.01,XRlZPHyhX0oh98gLjg
QvRa3u,182.11,qkrLYULJFG9JRz87cR
DTt1pP,187.45,Foo7uudt5ZKCFw1Y16
rtxUrL,181.8,2PitNaJ8Q0MJPWqkFD
StgrxK,185.6,8pcv4v71hNvIymXi1H
IxUQef,188.15,IsSd09VY74366fJIyx
ckmTwG,185.67,gXc1NkO3EVAQT2JsLq
vYmvUl,180.18,LPc0NmpTAQzlotfN1t
urudEW,187.62,E4GnYdQXCMoq9vpPvk
n2HonH,188.94,oL8L0FaVRG5dVOUFd0
LpTXeF,182.68,32N4OpjQtwTTrUjJO1
HLxFaq,185.92,LUZH0DKzyLDXOlFxOU
wMQJmv,181.23,Ycor41kcQg1dS8ozk1
eLAdAV,188.75,b8ElGTSpHrcbJwigUZ
PYW2mI,188.82,fU6Q4N4FASF41gSDna
bHiIxe,180.02,qTJvZ2ZZIO6emerzFV
060LOz,187.23,w0myW66FrivF5BuNAi
blX8gZ,188.94,x1K9qFZbl9wyY5L69D
tWHXoA,188.32,EqLOFwAyqpAGeKKedE
arHxUn,182.62,nPaL8QMniWLuzeIiIn
geRMrj,188.1,TrkIbvmL2b8V4rwh5G
eYJBha,186.76,TmjiwSyni5mj2oZ3zI
0er76r,188.12,GA4JNvecsFk9DFMUd3
2f5EUK,182.98,DtC9wwOlH6mJHyuuqW
CKHx5C,183.5,oCCyiFIY5kf9WNm3yg
p6kSZR,180.98,Qb52dMpHxb3PynJxLH
Y8HFXc,181.28,h0uXNHqCTbV7swfcJU
ayxloX,181.09,DEu9gFwWFdQDS8OkpS
DMZp0D,188.9,RQvqcKLP1SrUHhjBna
xUzQuQ,180.52,9EMw1hF7SEfQZOGCo8
O3OSm6,180.6,qYQbwnEM4ZMhuT3IMj
uggrXq,181.34,7qywOKRTxQiF9dOf5G
E0Av2c,189.17,UrW8DC9KCtmuVoeyNz
CKCaCk,185.96,hFwc3lb6bVRUwzqhbe
QhVXob,184.34,yyUqYmvG8NXUERYsjY
75ldyY,189.35,C2XaeTh9V1LPDmKMAQ
2K3OQd,187.76,1pKI8dHUSrWS17tAcx
JUIiqM,182.34,sOUbiuU8inZgQlP8dW
WoOFTH,187.15,1TxWixWB4DUsyhnc5B
7pyaAb,185.51,kRdq00x502yiq68CPr
xT5QFv,185.02,cXM1BHaNchd3uUAaDA
5PMCoo,188.07,HTHog4pZbcn1VXGexi
irEAOS,188.01,35lgIv6JTRWfhj1HzL
RSpGd1,185.77,otr6K7axmpeXvGmU6j
dO54Ei,182.72,ZhLVEvRJIU0U8CdQ5y
4WjTvQ,186.49,QSgWuGqVtQPERNbGPj
mtwIus,180.15,DIvaUPv12USwjKhjTN
uMFhBg,188.36,mhOEq28dOu14uISkQs
IGC8SV,188.24,NG3PEnUW9doISf5KZ8
eIk5sk,180.98,ssB43onjvMPe9DpQj1
Ein1U4,183.84,l6zSva6t8QOnE5oi1D
GtIxh0,186.85,oE4yDnHY90lUsgcOol
Sw0aQJ,187.05,ckUF7sB8Q9YClj5T6k
49nzrs,189.09,PfWr2FGaaM2034xq7T
g1ZbOB,188.28,pTfMUAdK8x2xCYiTmo
VJLkXc,186.77,ckgOCuPu7eOfQCNItx
mqOvyS,182.16,JV2pYw04JnQH225bGZ
DMzXcY,188.97,7mMPGALRR26ZwFk6pe
cLh8nT,184.09,QJA6il25qseNtKW4Bt
ckkCYU,182.35,iTsV0G7cNprC2pzy6c
d3AeAm,188.43,VnyKokOX7OzRochBDS
2fPGjt,180.13,6HzJWzEahheRGdUqtP
4zgYSh,182.37,ODkiDAw3ZLBVdGphJB
