name,value,url
qxdV3e,89.98,2lMIkhotBVJNjHOPQ4
uJIpBy,82.24,iQoQyngwn4JDpZ4iWT
zLzD9P,89.78,DO1WStEW6XZsg4m24u
F7VgQG,80.2,zR59VBIBgsYEqjFh8o
otRLaH,81.04,O8WlKEorG9q2i5EY8T
rpenbv,84.27,LzjOBgWsyuFXdEfTPg
tPkWEH,89.03,3NPnSSFL8pw1S6pWUt
zBhrtg,89.39,LeHSVRYAQFTH2LhOb8
s0nH51,88.4,P9TRPHT5hApfgQ8K2z
b71tcW,81.73,2Wffa22JgsCfzKjCs3
3pX1oA,89.18,tZbCm9u3IR1vkzhUqn
TbwcOD,87.11,4gACk0ip3Z1KcqREHI
749aJf,83.4,8DhGKHNlnrgcmiOwTB
SgLmQU,89.41,yAdxXGIuBeLeuOknsO
A5Y7RV,82.87,PeEBoMq2ogJa1uueSw
5DaT8K,81.18,CiUecYqmYg7eXeeZh4
X8qDVP,88.4,y87nskwgctmlohC16K
vMYuqb,84.4,u5UxCvmTRitUT1V3mL
zegsvP,88.1,dodCIdAVJCctObkC1D
qTxjDj,83.19,4GkDJ4eJI19MhzbnpY
Ujda6n,82.01,FuMS3b3sjCBfZSLZev
aHz6B3,85.6,tlAT03uIJMp4lU2w7O
YUit7N,82.09,te1Kd8L0HE1E3SJWH1
dekwzB,86.05,UZt99C99FOhWOb69wK
fsqeKb,87.76,rIQiUqEfEFxbKLxuaR
AFu6Fx,88.76,P0x7jFEcsTqsVpm4Ge
rxGMxJ,84.48,EiThg7GcpoNQNhSnC3
ye4iK8,86.83,L8JkPaCahg5s4ycJyB
5BF9sp,86.91,a25UbH4un54Is178MK
uAxGah,83.88,sg0P0P9qDNgxC2p45i
W0ogC4,82.7,LmfmVJpMSt2aHJCQBe
sKBM4j,81.12,rZzH06Z3638bLXgREU
v5rMXq,82.34,58rcOsFc43sualAHXC
4DGcdS,86.62,zEC44u4qo3I1BC4vYX
q3VGzA,84.71,OM5SJN0bJuOj1kxJ77
qY88Em,85.65,X29WQqScxnLWh9iGel
34hyVO,81.46,LZkV0yug4aUlhrLfU9
TgYIvH,83.79,xKqADRxIp85zey7hnV
JpqpuR,80.44,iRaZ8XYNRTIEqZjiuV
qYGOp4,85.35,JYjqkODJL2v3PIVQRc
QtUXsy,81.72,5VubPFi1LPcmhGS9W5
GmnzgE,84.29,bE4nZcjsDVIBa1cfbf
7jT3Ow,88.77,Q73NXcocI9ZO1H7i1z
EyfAd1,88.34,hRvZFkdYB1o1JdUFWY
eOFaiF,85.32,nvzIGwSQcXYMsmLntJ
JShYAS,86.77,wj2thbRfcFaHPmMZf1
LBZNNT,89.06,HXmp4P5u9vdFLA2Fvy
56OmAJ,89.6,q5lMbA2b574L7ZlWMx
it4cRw,80.86,7wsQxgPCyMpsz1B8Hq
F874Pf,88.83,PNdNKHy861stAGuSix
G4zqwa,82.11,RxRiR8BCt0UYHNxvoC
JcEgBe,85.86,u4cFeq5VWPqTrveLMz
Kz65fs,85.86,gHhmYFxYX5c9PJVIfW
x8iquB,80.63,XmMhG1jlUehk7xAinh
nyRPSD,80.13,7QppUzRAECfLnUt7P4
CEnx3q,86.72,kLG8bfgfJJpziTKKct
uXFRgk,83.49,smTDpMcW5dXK5twTHN
vRac83,87.71,e94BFhndlfnhWKxGBh
yNJ7Co,82.14,C8so6xP0OFlQRfmeTs
Syo1ZX,81.47,3Nnm8YGRr4kP9urvcW
mwazsy,83.03,SVZFlNZUsPeLNcAvnm
TP6hDW,89.95,nATlixWo2D4IcpNSty
TNZu8r,83.88,hUzPSzRnmt763YK9jT
P49gBW,80.96,qlUfrdSbt5vl66k5nO
Oo8zPL,85.41,qc2oxKbUeYSdwBB7dT
fSSiFE,89.2,ULuA7HjOiP9mmZHbeP
kGNvgu,82.0,BAX9ew4sV61apfJf9D
9To7WH,84.5,pNjqh077xk8e2A8eME
H3PS0o,89.05,ZlQGhXbTN6KSxFxV5V
soTLAD,88.1,xKg73QJb4HlJd25Iww
L31EOZ,88.13,mIIAf6NhJy0VLi1T0g
PpgOc7,88.32,qJXqatA2yCw2RygPtZ
v7wlds,80.66,GK1xoJculY3sm9cP6O
RlCadu,81.31,DrlaOstEBdOnYmcIJP
B6XN9M,81.01,qqrgtwdzzWUevwjMIq
8fCzGk,87.49,Zt5HtSUlZXISkEueTP
0stbQd,80.87,BjDQX3IYJqIMiEh8NV
4uqcH2,85.28,yLck3PMWKOLAjk6l5u
yBFVjw,89.48,NiSwTdYXZxgO6qiki9
syzEew,80.11,57cW0GxMR1BbFeKftY
wgTItP,87.37,iL1mzV4FyduWrzSKsz
5Hg1Mf,86.28,SSbfVZ59Wy5rjLRyuO
057P01,87.61,k8GNQHKWEEOqb1u03K
uVpkZW,89.72,CK6NdMTGO8Glb2AgqL
UvMbQ9,87.86,2wbbF0sLOLxtqksUIw
rgrpjb,88.84,ikjVk9D69pqZEQbdiT
BQCfG7,87.68,ppBPXP7NrgphJCceef
3uwknV,87.63,JgdR2tHzxFnK2lMI9z
nZc0Xr,81.86,YIdnjCHTJV7FRMaw0H
YA9una,87.62,gPL1YFsQZQWx7AA8AI
EjHRtx,81.52,NiMpKYqsqndNu2qxcA
pZDYp6,85.77,mCQvhfdq1lXKhUnxnz
xiS50o,81.05,uE822H7K2x4bSrCLFE
6wlNDn,84.99,GhwirFh0PwA8oDi6LE
aJGkqa,87.67,gM4P6jrWzmQyJYZ8bY
LzfXJb,80.53,MnAEdDiLNHfoN5WhVx
zPFdWQ,88.18,ph9KwrdUSdYer9MINK
K2P9pB,88.27,DJiYS7gV7GbqZqR8RY
IS2uAn,84.72,prSedNJBlonQLSdv08
lnegP9,81.12,cKdiMtfXlQX2gRmDPg
KDLV0e,81.71,6DlZyQiyvZiD3MWpUd
ou2e0O,85.87,6gjd2jZEupypldprYm
mlTMuh,89.67,s83iXe6KfPdyGdFcjK
79u8vD,87.4,QZRDxCdxhUy54vyBiV
mtHzhD,86.59,39wFZPiwTlCdB5kRD5
b3rCob,89.16,QsKcBlHWokZ6Rk7ABV
9pPzol,80.07,NoimsJOzgN8AlXEyRq
YRfNqy,87.73,s0kdke7otEe6Lxo20f
QPUj95,83.28,eH5ie3RPq9yOpzTOYx
qpDBXR,81.59,lsVqW9JKhtug65GK8T
XRbKZ1,83.07,RjBlOSd5W3zSaPSsCr
osOiNc,83.93,0NG38q9Q2T0R5xNrAD
oCmBIR,86.28,EJYOLwbjPeMFDPE6ah
8oEOgW,87.63,erCeAJ0IB089LHNHVO
ebvbGl,84.35,5KSPqB2b6Pc9K8oGlS
SiHf13,85.69,FLoCwTEZVxEFyP2xJk
g4N1Pd,87.57,21djZ2Gxc8vzTSEtJt
dNG3zu,84.59,0NA6aDcT4qhPOsUcQl
a7duJG,86.77,ADh4npsaYdNv9fS5nn
EMjCdn,82.15,w7CW4Cs5TqK3WEfaBG
42i8Rh,86.06,Vx6xKQZsIX2zcwAmDy
rScliP,86.2,3cp37p1ba0uidUluCd
91yt5M,80.27,b2GzVw2YW0PaAbB8EL
HeI3PO,81.84,cRXCT16Hv2g9Mj5W0i
UdXl5f,81.85,L8criNcrarnNAYyJg8
GZPY5n,89.14,06pGPCC8k474CuI7pr
rtf43A,85.51,Eeziaq1zq3Hg2bs78h
aSCXEZ,82.44,NCc3xFEd4vXG9xTfIG
Aow6Q2,80.28,kt4j5NdQxot7e5sQjv
qXc45T,81.06,Y3nXy3ZR9Wl2WmvpCe
HV2k2w,87.14,nCJz4YcMxCzj4pAsBt
hS1h6E,83.82,Xwyz1d5VisQxUALIf0
FRNFGq,81.22,pSPfLmysSnCOAHyk11
7qwNNj,83.18,82eoWteR547MqjuP8F
wWjxJr,81.65,LSIme69DLOmfvcBC81
Fy3a5x,87.79,JiUbi9XZWOORwOmuf9
6zCm9M,86.96,8U9F6ouVulfY9FBh6d
uDs43J,89.61,od10vcA7E5fFRrabS8
AKhTKx,83.71,F2CUsjboscsCfbUlet
Jqca71,89.84,O6ziJ6MXUjJT2phdYu
3vkAE7,83.94,ZPgdYGQnaxn9dZYlF6
2Z582U,81.25,hiLFovEPt9vTruVjIc
wk6DOp,87.03,BcEvUrwDjZExwO5e49
YC10OH,89.27,VD63tSnWra7VpNXtqd
K3elYy,80.6,1cO8CYXEoODvCHS0Q9
aokQ05,85.79,tUukGq2Ak1DKEqW3j4
dQaUJT,89.2,lam76wh9ssZDDVmAn4
p65PP5,81.61,0SpslfrxfpttAhSCF1
cwUv46,88.19,ZFgKgTuaVCE7v4HRfX
ep81uc,89.73,FGUMz47PWUtqz3yXyH
ILQNm7,80.91,ezKWuBtUlqejx07vQI
6rPzCL,89.43,BtiK7x5qFNg0PGWL2Z
Vc37RG,80.74,FEcoJ895HAS9BdYBhx
cDpVmf,83.39,rRJfc0Y5kBFS952jt7
iPVOXY,87.94,KGvrZkjhnYtkonJLuV
o0mgF0,84.67,FO8TD0d5t19zEJFoA8
Gz7WRR,86.05,YKkZz5V0YJAUFjWP2o
ePstMh,87.49,UMoXR6H7BxTpZ6JHcV
Hw19P8,82.73,PgWNRBi7X85soOlnA2
iHQMDN,84.75,nHPv6gECb5d8gYlm50
UquaWh,85.7,Mcveq5zhT7Za935zSU
vJ4ihX,82.15,vTEXT7TpXemeGu9ezL
lKeAam,82.84,H9R1WlwzaNE1tDqh03
8xPwIw,89.09,frCAQeIVPm6NLPuFpG
0OYWrR,84.69,V3peW4lk3hjxKnnI9p
PLgzSa,83.09,Ro1Uqs9x14WbASpqsY
M8thxp,87.5,MZUzpjK54TNjuHzMwb
iXDixs,88.86,kDLgV8OvN2kGqEWTL9
DH1AUd,86.51,EcUG2RIfYPhikVYBVo
yUnH0X,81.22,D97iM7kzRpPfayPxiZ
oObxM4,88.83,S5bx0KBajutvO3JpEE
sNGxcW,81.2,v9m4Q9xm0NvwAUyqsi
Es9Qgb,85.5,50RpX3QmyBKXP5RxGo
gPr2St,80.46,cBG6ToKl67WiQPnx2k
CTsoOA,87.31,kP1x1uKbj5oMud9rQc
2xe76E,83.54,K4ZaVprSOi0DplOJC5
3P4Wfc,87.02,2PTvJciwFQDyCc5Ev7
8cFn7G,89.3,E9rJa6iq0WX72HpU7H
jkB0SY,86.3,xijmDHvNaKCUg8HGUj
LUam7P,87.69,XTdDxFlNhj7aeu19Zg
VBZtAV,86.59,V4bhIlitQMJh4q8CsR
GPgUE5,88.81,w5bOWu70jenEDDw0ac
vr9kLs,88.08,GynkhAUTx3XpK50jxY
aHWnHG,82.74,lqMUCEZy73cwrAd39D
JEJqoP,88.57,ShhgFnaOIlOuVJwNih
lRWnlM,81.28,osRrYWYN3BmldaC5hQ
w1ZgHL,81.22,EMY6Gov0L7KxBOf577
wTygZK,85.47,MQRJajwpjB1284iZcq
zxkQqP,86.12,Gxi72dtZLMYmEoWZtA
angAa2,82.2,LUNaxuYKvKkvJHIPKm
lk2kmV,87.05,O6eQ04hj34sTwnRYD9
8fhvKX,88.57,phUYrS0UijxkgGQTLj
b7TGj8,87.43,Ax8gzwL3ra15boyOad
nnd3ed,84.79,bd8t02zwSz4Sq02IOw
RoftXG,84.99,2vwswB4K45qHcF2REm
8gyYR8,84.38,Z8Nhn3xFDWpgkPEM3A
TaKvoE,88.4,nWG8MHBoXytKAHd5T0
zRHxyC,82.55,ouKziRtKEt8JoARXVc
xS2ndL,82.87,OivWpmn7UX9Mxs6myJ
VQGAzD,82.42,R4XTHsI3u0p2w7Wg0n
rp8ax0,86.71,MMtO1670yGYI7Zqj9S
YHpKZS,81.02,cSWefOsqeE5K2Hie7M
GX3Pdg,88.57,77xl6WujiPiiNQYuMq
Jm2Zfo,84.23,wllxCY58cYBgWS13rk
bhehmP,80.2,kfus8SR7IN06CyUcip
EizDWE,85.74,qxKDTxoYQZLdYxQJVh
pwRHz2,85.85,c3Vw02SnovBCxqjjYa
2yGA8F,80.18,bPoDYZfuLSmuxX3CLc
uptVYp,81.06,0tO7YaD9tkATCIU3rO
7jCKUo,81.91,0NiWC6qBa21i63q74J
hidPks,86.43,SnBvQaCBuSw4gnULdm
JIcK81,88.52,WyqBmXiz6YLhBxz7j4
xFWfYe,87.71,WqGfDIZerFjvwmJWIE
QP8S5E,86.95,gIW4rCi2f3qeq312iA
qPxwgX,81.81,FAXr9h2g0XBiElf8ep
Beg5Un,84.78,u3h4rAokiTURja6Igx
an7WCk,89.43,D9PXw1KGDWzwZVWUQd
l7BawO,80.59,OsrKK2CM2LoWMcro6k
p0COWK,81.12,KrSGV6mhyswAwBf49R
TDQri3,86.39,DVfZYNC7SesxMsRrkK
QmJIkP,89.49,VtbsP8ZQF21V8mCnAT
HuNrxL,82.94,KDhghzmjrDyvLdEuBj
CK3BEt,87.71,Bx9nzZFylMDT37B9uB
ByL67A,83.02,MYVsT8A4KJixzSjxvK
WxIaNW,80.07,4j5SFigDhdXCKrmSXw
hqpAZc,85.27,wNtZzLOl2oFstNLdQK
0NrPcE,80.54,l7PTZ9OSkehi7vjRhD
PsQyEY,89.88,ip6mNZOclpKytbzrCy
lGcW3s,82.04,Z6WuSEtaHlAhXNbyJ7
dmiKtz,86.88,k6oPAwfzFa8ZEDauPH
efu3c3,88.95,mHOOIUlBFkx4MRnI3B
PdHLpQ,83.51,UoqegI0FczNGjkEUAu
lNdSq0,83.04,XI8ohabQvryLcfMHUt
P9MMao,85.87,sTeFDxhMNutDc8Q9Rl
lGWPMh,80.38,gVbuKV2ADpMzmOR4fU
R59SJW,83.32,GAadriKfXLsVOTOYwv
iqeJtz,86.62,h1IEvV6BNnUlEOSUAz
GzJQfS,85.11,n1wmMA2TfdqqNSC2gb
P1ShoA,83.7,j8YZpZ9BtrPjVwYk76
xHxfAn,83.13,R2t67hduxgtt6bIiYX
Aw5jul,83.69,QguZUicdVOtDUnqgBL
K5Q9m0,81.73,lKcCNqcEmB6xsij4dO
YYW4xC,88.32,m5hge0QTqNKyglPmg8
7LjeCY,87.05,62rxJf4EuCXOQM7ch2
F8LOTb,80.74,msZsWkKsxiMSn5fXOX
LcuWY5,80.48,zx94ub9ygyUMLewfek
ubFxz6,89.76,4ne7SCC5HI0WzFWoHA
DnNLOk,82.8,7b1lc9KAQt10S1ispP
gekNZt,80.79,ebkI59KiREiSf6O4Vl
T6EkJ1,84.13,9pbtv6p9ugTE9YwVAE
MDB25U,84.0,7ft5kZJm7RsR9lW5q7
uUwbzz,87.98,tYsm2vhO3FGsh6BOPX
XPjA44,83.12,a4CHjkaznWWeQO1Dcr
24qAym,86.67,HmCOOgpdblYjFlRZAX
WUXpdD,88.06,qO17mAeaNxWHaSlTLj
dHNpQT,86.53,Yysnrbj3zarbrbBBUG
FfjGoG,86.59,v3YX4NzNMwYNk2VzU5
8GGIpQ,85.94,abU1lhGDyKCrBgzP6E
WaRFhy,89.61,4Mcf7BcJbtXA6uDVvf
n5EkvK,86.22,oWlzHLmtVWlHfuVV2A
S8Wbcw,84.01,mROTpH0iwI5DYDKMxQ
ehYgmZ,80.95,9TzYtYEaAApkiirEOe
JK6XLs,86.64,OSMpJvHdWAdtEMZ7vw
flXiEH,85.97,9MPUR1wpaSuREGdbE8
X0XWYO,80.91,WTC2wRf9alYuggZOBQ
6fwRco,84.29,N84uddRdJH3aAodTBF
HRpSiB,83.96,N9DjHmHNY9d52fIQtg
fkXXPo,89.48,AOiGBeJgdCE334Wgnw
rLbZCf,86.33,QSWIeCt6J3XxAwI1Ve
TJAtnS,81.68,GIs9NGQToEirli3tKe
93TuJU,87.4,nz27lV38GsQRKk5h8y
RxAqWq,82.06,Ull2evf3rSWKYn1qZ2
ZDbMAV,84.92,UWXrVXDIKMlCSU0RWP
Ecjiwg,84.15,SCEWUfIHld4nD8bTYZ
BrCMJQ,88.51,CXwBRVAWnvkj97GN5C
cSfd4R,84.34,YGiclYmfbtXHRiEU7h
cHIcYi,83.95,eTZysIdafJFSTbhBgO
dYC20d,85.99,30N88F9uSdbxdHjiDS
YdsAgZ,86.32,8LcCC1CqmFyjGLlHGb
SyLiQt,87.02,Q6CSyQPbd1CJPBm4yI
SLNdiG,84.07,x5p4Vwz6zVvONfV7No
JHYkxL,82.63,qPQKZOGWZu2WVaQmfk
iPVL4M,87.41,DlTWbQqDdOARKmmNcA
p4GsNv,87.96,u30nxnBAAigFWe8580
BdDzxm,89.52,gKAx1ab33MFz6nBuEj
zHKndr,85.51,zxKML7nPtox4kfnDlO
R9Y592,81.57,CnRrJCKvAGKTCavhWC
FOjkLd,84.88,VqQZlqlY3wccllIVEC
rMmP8s,88.44,SzFxlHMptCSj3cQX9Y
QTmdie,83.82,lExjAVI8oSZm5z0hAs
x7RIdP,87.3,yNg9yE6unONmjeGA7a
V1P7J1,86.95,vF2oCxKvpqS1gjW3Yk
JvSNZ8,86.57,DK6kKRsRxNhAWxWGh3
o76fv1,81.01,WkKZi0Ov7TuPMMpKZh
mwlaJ7,82.91,RBZg8Nfq3sOq7RkGwy
s2SD1K,87.51,daEJXB94acBrj695kp
asnhEO,82.68,LS0EpGNPDh0DhbqDdD
N81gKG,80.06,DBmrePRwecxBq8fmq1
VIIJhq,85.9,ssGIrHz2S9BPIEQRIy
cdCJBd,87.66,u6YcsyCY2Ulnku2IRp
tzn4dw,81.52,OZJVSm2aLip6k00LSn
o0g6eN,84.43,LIidbeXwO4DLBwVgco
coDOzF,86.65,PvOZ5XuWnliBRbI3vz
nGRTFP,85.24,zau93olTipq1AzHNfo
cNhI2J,83.32,TEh98yJTNC0Bu0CQD5
jZzHt8,81.71,9ReMjsCqOfFxfb5bJn
hC05Nt,87.21,3L0fuFJNf7iihbS8Ft
fW6mqq,86.44,oVNTXDg3uwUf7WZqMi
EdUxws,82.61,IEn5bwHrcEeVBqrw4S
cLM862,88.24,IVh6PRrDtcIAD1NL53
KOhHLv,86.98,ZAPlR74PGM5ZmmIMma
tXhysm,87.9,HyQox4SKRk7CZad18C
Nrw86Y,83.31,zV2gtbywTI2IH7s0ue
UmYImc,82.0,x55xJjp5884fJGOl4X
yK56Og,82.87,wDRO0JRJ29yKaKg4EV
yTsm1o,89.73,DH3Q6e8XHdh6I2GSnb
i8OXcI,80.75,sS6Y6dWvZr0Sh4Jq6J
BldSSw,83.91,Bu39a8hhTx8wUR47WI
4XC3p0,89.05,teKnyUwR0P8ZkSUGvo
TmwOG6,84.59,ZrKcmspHXDvgerTvpj
VBdo3A,89.51,eq9r0N2Quh8LDCGr0w
FvqYXq,83.14,bLDbt66r7pKLVRwoMv
pZJjgJ,86.89,haxYkp8xdMPd51LZEk
cH6IPS,82.98,LuMgZ0dHp7BvWAf3Ye
PwHcog,86.7,TQqGGXCq4snBJStbxm
cXJ9qa,86.84,tpkjtz5VJjEbZeRVxX
k0lLTe,85.12,k4BdcQtSbhTiMtzUOP
cZxAIR,88.74,23C56tEqBbzZ711xxI
2ad9HZ,84.11,ty35OWetzWLWT2xxvS
QvAiCR,84.24,oQxWTKOzj24r3I5XZ0
KwN54K,83.67,e5KBK0wF1C1ZcFt6JP
PgVPai,88.66,7jwsE1xlgc2uiSHf6b
DHU91G,82.79,nSsX2RjTarFyhNY21B
yf9EZV,83.38,QBchHOUhq4bmx3NNui
9nqlwT,85.11,Z65WIMZbHbHzWsw88p
anUZka,88.16,OiZmtjiIJ6KZKksMWk
RtKuSi,84.04,UeOTGHCDBxkVH8FmX7
ssxMoO,85.63,uE1h7bN4sprypzh4Dn
IC94Jq,85.58,sAnT3CZrj7ouHjo3DX
0sl5gs,89.75,KsLmpFX997V8JNXkIu
U48C6m,88.28,Gb8zT8JeaNzB9GEDFB
wGBdb0,87.45,P9UuobIasqgAGtdW4w
7Q9OkM,80.66,ib2yUUKIBxNM4RwVXq
FscyNb,81.34,YdF2smOIufzOLTYgbU
Lgbm95,82.15,4Dp2z5P3kjpMY4NKVY
LokLAc,87.28,Awj0sICYolyJfRFfDS
6bzJTy,83.28,RLuicL46WoKCQre3K3
z7iH7V,84.32,Ed2lHfM7QnaAZzxtX4
WC2AGq,84.89,4uLbQbE51bCJTgzewL
Zk9H8Y,85.87,tI7ZS228uOJKoojDQD
cppRRY,82.56,4BQZWL96uqq0fSb6G4
5FKJiU,87.07,XbxMZ6R0qAdC3VVOU4
KZsA0t,83.0,PFc4GHJWWrUrIDruT9
TLPTcO,83.15,OME03c8qmzvZPl9mc7
JybjE2,82.41,olz95mwolC9qGX4geH
GKdu9I,81.32,OuFugaXVBoMPgh3Ysd
3m6KaB,83.5,0bq1CX4rEWntl9HXN6
eBGRRG,87.85,TlIWtnPPwsNg6Jfo4k
2hYlPA,88.82,IR5LpSHPOGE3SXgPAo
S0KWdt,83.03,9XCYabU9QOkKRfCNts
ZYPBaw,85.8,SeEeXSxsUMzGYrXbcG
0K4rdO,88.22,xa2c5PkviNn7RmBhzO
ACkpDS,88.52,4bqXvldjjhv2GCUD8i
Qtl4BQ,81.54,tQ2eubUDJVyCl8lyXw
Ts85HO,89.19,qqZ9Imh2AkMTssa9aa
6mNjsr,87.75,EAuuoJtQKOQdnf4W6T
ntiOM9,81.52,ICYoUFvr2uLv1kkT4v
pgKajM,87.86,TzzsghneqZhPSTynds
pedyl5,82.16,XdXC2PcXwxo5wFA1ux
Omp21W,89.19,TpCbwyA05v9nJK3cIO
WZ4uO9,88.5,3hEAspngDmvGVYmkUp
fIDUbD,84.92,G0wSMKN4BY8dYsDVds
oyaxDs,83.57,w3J230twEz9rEsHNnC
gcCnuI,89.76,rcBQWA0hpR5UmKaX5T
8nEjtw,87.64,vMjk8BPtiewSAlvZZE
vrOxO0,88.97,urnat75h3MTbQbApTI
aJMgPe,88.41,ehivvVUULV7pZxFRzw
ip9mqd,81.39,KS5artOd5d6hBMhq6E
VsNArB,84.48,Kam8KW6D4vjCGshGg0
Ti5Ogx,88.42,8eE1JEjbL9svc6xT2I
32I0kj,85.15,f53Yo6Qh9DZC2KO0EH
CahRWs,85.98,DfMgFyZjYxTRcRDgvJ
S0QztH,80.46,pv3QzbqwRUwMlDUrfT
qX1ABg,89.81,anebzbbRbcojTseeC1
9NmCwF,86.13,OqcwFQvOczZiMnGc9v
oQMwgR,89.21,RWh8ptOincKMNh37tT
7VBNmI,84.91,Yl7v0p20wNo6qWIldh
vimZNX,86.45,fUY4lGXP68wAUkn6al
Hg6Vjr,89.73,TplOFDIBG7MaHqKgG3
c3dLKH,87.29,Akm3NJXlCi63sskFyS
P5OXbB,81.33,ENLwWxwIiANZ6EukD9
SKegin,88.99,HIX0IntbR5XCgwWy0y
9aPYCq,85.93,0OwpFfxaOfHD5SOkLy
CPyTUK,86.92,TTNZvChgcfEyEasQKG
0Dyr1h,88.65,MGW6DBYObsv8SX2gsJ
zg5B8y,88.45,CjS2yBAjZzcL8f3CWU
44lGbX,81.15,gcAO8Sa9mOfZXA3OdP
