name,value,url
HyxNCW,107.63,PF7sXTjcNtPX2Svmj1
2SiA4y,108.82,5p7mFZaM383Pq7niLw
SkBiIr,107.01,z40SfJENpfQ5ab3e72
MGkmi4,106.71,B9TrxPWrSAGsvHuzX7
eq9cFk,102.96,d3LCsC7vjA5PvYPFKA
jo3Vcs,106.82,iigK7ZRDbKYQKP7YvC
dMIVCg,107.42,B2Kna0VwfTQQlvhm11
OCjwXw,109.88,PqvYlXC8Qs2BUiFwIf
ThpLjd,100.37,HFXUmrpQDUalTNvufX
vi8YXZ,106.06,I2eJPRnBIoVcw3izmJ
n23YTX,106.17,Vep9K3bENNNGqJL5We
zEht4i,101.46,I7MiuXiP3gw41jJmIP
yVxLLu,103.46,Zym3g3jWGiJK4HTuCX
6p650W,106.25,xhDL4MVX7YhkgWdurZ
PcwS4g,108.75,KNEjxQ8sUgMUHKzn41
7drgrr,108.58,PxyYZhy4y67u97x8cz
2GIqus,102.03,cH25QmwvqUSOmnGtzX
UpY4Me,105.34,iDXjspDw0jhHTsBKRL
WsgbRT,102.19,8hQlF2xSNShFhBTeOs
3sXLVW,107.99,spWimn27DNUxTmYdYq
uOZ5Qh,102.48,ePyAplIumc7MG8Qzsc
Bi4VLy,102.79,1exI702zR4YKqLFYLp
RG0bj4,109.23,NJeCuVU3LNlx7ZzN1x
PPSolW,104.55,cOPR7tdK2RhuenQF12
zDGkrz,105.56,NfPbj2DxumYsAk1qh2
6Ng2nA,108.32,jkaefGMml7TNCP52TL
zNIeYa,102.26,Ua5G7sRyrQdJfXxO62
2skqom,101.62,foMn64e4H4GCPzI7V4
BLJY3D,109.04,BPf7eUmHpFoDBHo2ko
8RUXW1,100.15,W9XOwcrTwQVTmrK07L
A2Id2d,100.77,M67nNDPdLBhy2l1wQR
l9nTXD,100.53,eOe6hoELfXs8Efi9OM
f2xf0F,109.94,XhafyfhoE7xYoX50Fd
2O9jjP,106.06,rsaRNGeQFhLq1p7ZSV
FoSeu6,107.09,meuNsyPEP0cAIHQjgN
f8Ujjd,108.31,hNNkRArtWKyhHG3uW0
jeS7TW,105.14,ThjV5AIH6wjXwrSdCR
jx7wAa,108.94,7CHEf3d39egUIBs4Of
cBEUCz,101.04,xlBhSPq2isNH6HQGXS
KJ7LHh,101.02,uRr2H0qdPMolXYzrYu
I9qxd9,102.27,J6r2iqGzq2jCFdtIFI
jhvIJz,108.49,EtvnGAwmTXN1gGrurA
gs22EY,101.08,OsYzT3LhobmjPcvfEm
