name,value,url
of7I43,70.36,ej6Z2hnMrwfWx0kW4I
7qiCuS,75.79,H8RY3f3NZDLupTJTxR
qPAYWR,78.67,hKIkX98UY5tRHSyBgo
StK8Sv,71.14,mBPdLGmOEghB652USf
QFyubv,74.26,skz1gognolvMHpLIPU
YEdrEx,75.59,9fqsALWPFvUXBF7Hxe
PoKrc1,74.73,LTaXx3ZpvjfRmaYkv8
9lBQP0,72.38,EpDdiFqi0JMDt5vjMi
nxNLAJ,70.5,Z8KkFXoAXEr15iD6BW
S9jnzE,77.32,J9erX3eFH1viXZOXp8
whujKF,72.37,CyJtiSw0DCz9v5M64W
r21gnB,72.4,MbWf5vtZKtWIiz7tqG
MTARX2,70.87,O7OZbMrUfiYYQrEVOv
89GqkU,77.12,JdtCgSF7CR0c4tu6Nh
8M60Fm,78.53,YRPggxo22UH1WQl3tz
Cco3HD,74.17,zawOabrqhG682afRwU
h5SEVQ,72.76,FvZ0LuFTGcVppxD6KC
NwCxLY,73.88,X35X8gVg7Bv3Z6GQmE
7JzCLt,77.97,cj6HDtfZzikA2NnUOV
vceJun,70.26,qpv6a9eXFn78Q6TuGg
xvqbE3,75.91,AGZ6iDRRkwlX2tHvJz
LRfDxw,77.66,aiCtTcdTbfQjtsp0pB
SaFDWx,74.31,ePjX230VfaJYzM1i7c
o1OkLK,71.07,phYmyLKJsv8rIKrtgc
ZKdoc8,71.53,pfucg71zUscLWsZ2KL
r0UWtW,78.75,5jVoaOfnGf18DbFQvm
3QHGOx,70.48,MrTJG8Rw00Pew8alNL
Lxv9Ue,71.01,rQJeRDdFwsnTsqGqLE
g8fzYP,71.73,lSKatf6oKxehTRY1D7
pETJYd,76.57,ovs9953Df3Rg6IeXoU
nmg8yV,70.8,OWteAmoGMtKVLZTMvk
SVijph,74.71,w8wputvRxs0VzHgPmE
gPmhS0,79.2,pxPIHcdrcdjy94QljJ
i7NsAi,73.46,O0J0qeEnokl03mwK3d
BhwDVS,72.45,Xe8i6LKuikvKOf5W4q
kyCiNT,72.42,92mVXBESpGalyGBodH
wey6Hh,72.65,7fvM67rb32aTWeRcuv
YENxMW,78.52,20YKU38gf4eqa9P1ix
InWext,75.33,wkSFvqUAkbyDx7X45X
HdAYQy,73.44,uGvyaYqY4LCjLKJomU
f4hmtq,73.37,hbltLMw8VNlwmxGm9g
TDirIi,74.93,vvWy3C9S4BitRW8whH
gZHagB,70.5,sO4HkYDhPmHVpmBDaK
HPtLsB,77.84,85M0uw3ANs5iRcFfP3
04qrlZ,75.8,6w6t7KVRup1NGGRuJ3
sWGbJQ,75.59,SkuFA8rZm0LQ97xwqS
tuOHAM,77.59,B19jJzt7gRLd3GoOmi
CSR8Ov,71.89,2RfIAqdMZrlzJFGlAx
zsxGyb,78.01,gipR4bWtekCrkHUyGd
PDpHJX,73.96,vooeLNbV6N69Jfl9ee
Wkxlnb,79.79,x999LwVVuEaW8GjVCR
mwMW1C,72.89,4cwY61WrFpGWbHUcLr
ConTNi,76.74,FGDhG54PN8ZAeQBnIb
SRiisD,72.47,bkFsJf7u22spNiWsh4
MUQgqK,78.9,otkbAlJgGUr82gJ6Wb
YfuuLj,79.7,qHKWfVisYQyCIq87PO
2Ogzik,79.3,rNGjLSiFwz542DFwx2
x4o3xr,72.31,XNdEvwKjIjzgo9jO5s
ZUe9o0,76.05,LD2Qi6tco8etFqqD8e
Fi9WD7,72.26,9Cfh6WPIjYIJrpHZYE
ENo2Dd,79.91,LmlbHqiAgE6FZkFsJF
6q8c91,78.21,yiND10tPXGrdjowzOy
jhR8U9,74.43,vKwpXkf7UEUkbVFrcX
y3xvMU,77.2,PolqWu0XTLUW0vlnhy
mVhS9Z,76.6,FUP21u9ctQEQHL03tW
HaykcV,71.69,7HAyEaaWIene0fi9oC
cRtM7k,77.62,9UAVrmAXYxlYfBE13q
ZusKOo,76.99,ZZprhPPJ3Jr9X0she7
ba6R9C,72.67,TQkKWkzRCyFQ0XD1XG
iNTmPc,77.41,U2Qt4548LjH3puXFB4
G44L2O,79.53,Yi5ICWV7mjMkaBizsH
bkrVHO,74.99,raBhjqmdveFvGOZgIt
CvHqbW,70.03,J17SivIDFZ0MdxuWKp
RHPk5H,71.18,HCPnv6i9E9xfoQpcd1
0DiRyk,79.82,I9dtQ8X0YipHp0iFPs
dZLLtl,76.8,4Ni2X51DkZAGD61yPY
SOony5,74.79,OWv1QvsbqcTRFvMYMO
Yyt4IL,77.35,1INJ4vKLR2jctkqFn7
lzQwNG,76.6,5eCjpDUvqvdaL6ZCuf
v3tqIN,77.42,Mdh1LFN1ekYaJROHSd
0eAjUi,73.55,IU9Yd2UyJmFzrBRVkj
8tUIE0,72.2,e1xN309DvupAIFTyVL
t7zCYd,71.94,89aJt777uPGfJ3vNoZ
D201Y4,73.81,hUer5KVzet7MafflEp
8IfMAQ,73.71,LYNIsryuH8VrNAmK5i
O33gXE,74.71,tb5kRuLLBNikJJji0m
5aAMr6,72.02,uaGdIiNag3e690vxZN
LzdRw3,71.7,GXQT0YQ0MHFKt4vMSF
R4kd2Z,71.93,E9FcHv5sYuv3oT6Frh
Xwl7E7,75.21,wBlPVmZIEdTOVonZuo
DN7RuW,70.3,pohLGrTzV3MaksfytG
3J6NVs,74.8,H9MjUWQr5wuIws7zs5
Bwo1un,73.82,qYJ61Og0QvoxaObP8o
rXOsTc,70.53,diIIwMXpdtJRpMlt9A
emCG2n,72.9,YazQEPSs7WWKAFUCdx
FxNeKk,72.94,aFYy1vHLBRTaxS9kIJ
6zK2td,79.76,twmU81n8Bo8XJg8onj
UKZ4Yg,76.5,Bk1YAyGBbcVNu5IccC
38MCeu,73.96,r1bUKvZuf0gEm4bng5
RTl3ff,78.71,iqsGOFvomuLGMhHtN5
UeCJjQ,71.02,M2fYicHwab2uhIU760
giShjK,74.13,mWzGAVdurAM1DULDwK
yCjZgA,75.78,VKrCQXGsGSaAUY4ZyL
1sdKLH,74.28,m4FFR38XbaQGqsAx92
tMJonn,73.09,UjTYeDA33U9yhhdW8Z
jGm5qU,74.11,KxUWRRzSUmzAXUGwJl
00lYHE,70.78,BZ4m6tEFAoROtaSjBg
Vo2lqH,72.42,EB9GPmos8VlZ9zAuS8
8R9oBr,71.54,xcJvWPcBoOpfL3Qdfg
WTS5vM,70.55,HAc7XJ6P8pAcJw75EK
9ti4BE,77.65,qou5qjGkr8KgBHYPjj
8UEF5L,71.97,ucXxTMBkE3xv2MilYc
o2w8xP,75.35,u3dAd9FNDa6zOgCH6h
vhlTU2,79.42,YpPUEkbcU6SqZJYy7S
d6bbMY,78.01,Rb7jCIZ0Tt67UGeW8l
0rBfep,70.84,2eWRhDyurUKRi3nGf0
Ixmi6f,79.94,a8tSwChngJuTUXqGE8
3GdC0y,78.45,wAQtQPemoP5eEeF6Vu
BLTTBt,74.22,oSEt74OLFUHvKDoklx
nJcOCD,77.62,H7SzFUWvj6mP6YIfwK
D6tCUr,71.38,R4HerTbe2GxvfC9LDe
ddLsO7,73.93,WADVoMWAJQMWLx6oB7
CcrTyk,79.16,F9ijOjEs6IlTAMi4Tk
bw2kUQ,72.03,SfD9moo55rpETgGgVd
tUShRb,79.62,nb6JwOTGKhc9IPszSU
JQtPlb,74.86,BbvPQJU8uOc78UIpvW
jTqnMG,78.69,fRxETa0bnhDrHsJIPP
Z23tb5,76.9,78jrpZz6XtG5uBk3Kb
SNLnoD,72.85,PhNbtjDceVCGZ84qE3
BgzJx7,75.65,o9JUIzOXSWrR1iY6gA
RAQwwO,78.43,WTjQWqetdnhE8pBbk4
XkBUBB,76.54,vE7SHeQ973BR3Ka66U
aXFr82,76.63,ETgts62khZNK4xZwv5
3ItC19,76.03,zqBkboJ3kv184Z2p8G
WsJHay,79.91,iU2OyiKUvu8DnSZAEo
JvmO8M,76.03,Aab31BXplLGGbzWhoG
QOQV8L,76.16,sOfjSYbrTlJlY6clgI
YnRqc5,74.77,5w3Uz4is2UsigqwK1F
xbcfVj,77.27,g4elQVJXRKB2G5ZWhV
xfbcqh,74.96,1Wq7ZgQ7uuIn2CQPcr
WayZxw,72.09,j0Wwg6kIxtzuXLn9kX
BvNN43,76.82,2JioPak77NLpbBQay5
LVjONj,74.45,ROtmICw8jLscShUXup
cimgtx,71.06,z7Ox5VsbeX8aB1XpSA
B1U1vI,77.91,FTQDRxVyGZenhVkj3j
OPTo8C,70.28,B3VVBE7sny6Z1xBHNT
eXWfzJ,74.06,H5zVMrRhS9xt6bVd4U
qOXdKQ,72.39,KBE8cilsurrOIpychu
EQvOxJ,71.26,WhCUrWM3jHO5FkDwTN
eXcyiM,76.99,Gv6kuitHuC9xV2mjgP
nNimxZ,75.95,wMYMS3ENnFbX5J17V1
pbpCTO,75.47,bbZqhFYzac8eh4s8wz
6kQTx1,79.1,oz5LlKb1BMrEmmA2MM
F3MjC2,73.15,ETLj6YyQSLcX5KtTHh
xwZO3K,73.23,Fq1JBCZhOVqTkMh57X
lv2hl8,75.44,XQRlReBcBvTO7QCwWr
862dZw,72.76,GQUFD4EU83c11RbhDA
vABM16,76.55,yilRubLeKa8Lgv61kM
ccybSN,72.92,GDBurYlfU1hgZwC5Vq
NDiYSa,73.09,4VvlA1IVsTsmEkfdmE
pUom4R,72.45,BMSZgEDVKWJN5S6myP
RmRMm3,74.24,WQHPf323s9YNdhzWNE
Xiw9X0,78.03,YmEtUfk0I8VJCLeSVS
X6U1KU,75.86,qTQFD2VpWp38gSnNNV
Mhp2lU,76.14,PRTunrlHW03KpFXkvn
pUHpsf,74.72,3DkZMoOIAZRddLpghR
LLLwrG,70.74,M501Lmf8SWT7zaPLaK
