name,value,url
6Q37AC,389.25,4qbhjV5X
LAh8Hc,382.16,8FgA4RyY
upLP93,386.29,Q20k3ZLi
gSj8Iu,389.22,zmg6ohRA
paimie,386.24,YXEPiGjL
rE6a0P,380.08,OWjwOo52
VYhFWq,385.07,3hbifLwY
MQrSgS,388.16,ZUvWf8gk
bl23OU,387.06,ENPuwMWw
OoRbzV,388.02,v5j9ov7C
c2DwIq,386.05,5d5QqFr8
ASAp4B,382.27,p53NA763
xXnjbS,389.35,WgLlHnb2
Ayp7UQ,384.38,JZEeqc3C
Xmv5ua,383.22,KWvT9Hgm
z6HaML,381.09,MnuCzWqr
9F70kA,383.23,3faDZT7W
nPqCs1,387.07,FwoUH249
NbvYZP,384.38,s23oahsG
c8c8iI,381.01,7ns2j0Nk
BkIKuC,385.22,gAMLTyBg
AudSZM,388.2,XeYRKWj1
2JrvO9,389.17,f5fSqwBN
7nxH9N,389.08,torHCpIf
6n5q4Z,381.1,cBYghFWr
CKoy1t,380.17,bmv30vEf
nMrLV1,382.25,itu4ySsG
YKCeQE,384.32,nfSz09Io
KqXWQ9,387.38,e8c7wWwE
kgRAMX,384.09,CZfS4u1L
mxVCjn,383.21,7bIz26FB
0ntG0S,382.26,ErPA9oVu
jh4wAR,380.32,OGliEXcS
ASXI8j,381.03,qt5eTcO9
GgUwfV,384.37,KEjmm8Gs
CKVRqK,380.08,myMikBha
srabFO,384.07,BhU7UvhM
1JYY8H,386.14,eon4OfOC
hswEZ7,381.38,MtY88xzq
ctCqIK,387.08,UHi6J87E
HRzqEw,384.23,YInquaxH
Sgb1dv,383.31,SZ2g7Pd0
sA0HPI,386.18,Aj8KiP5b
tdyQqR,381.15,aEXxy7Gb
xhIq7o,382.3,xOEoAUEz
6rRENs,387.3,IycvRq66
1oH9XP,383.05,VIvUuVFk
6W0sDb,382.07,ScfSTR29
IaJTG1,381.34,wfTK3xXf
acG76V,384.05,fgNfUFi5
0KHIpM,383.05,g9Z55VnE
0DZK4k,384.31,k3LyWm6E
KlCFfk,385.18,VR6nKozq
SB2o3R,388.1,fpiXEJ4t
t3QBsW,387.33,ozroSiEf
QtHpzj,387.13,hK8lHEB5
0N3hU8,384.36,R8DIIHNh
kF72Z8,386.25,cqDJuaVe
1TUIxR,386.24,EoALHNZO
ST1rZP,389.27,c7HiTuVR
RiDyut,387.19,cnca2O1r
HAdhYN,389.37,S0yC1Fc1
VJ0ZVE,389.02,spHRi3hg
IRUIqY,383.16,sX0KyWgX
eEm4nh,380.07,wzngh08G
4FDVqk,384.33,e7gHNPsl
WrZQ5K,389.31,o3TgHRSs
