name,value,url
q4qSxx,339.06,ABhdEYR6
ur5Dys,339.15,cez1vMVN
roXrMM,336.19,Gp74s7F2
n9wxss,331.36,jAHvyL4H
9vg1cK,339.18,o5hqpIRd
aWuUj8,330.34,uhe9bqRg
r7fz4M,330.07,hfFiLgQF
RgPRNa,338.17,yzAmjI57
Q9bVBI,335.29,5l3nzHyj
2iqP4P,336.2,eQMZPzjh
NucgTY,336.35,RkAddJjH
G44uaE,335.35,ydhMixR7
Yad7kN,331.18,4OPhXgyO
ut0BE8,332.2,7DS7T30A
WsR5Y3,336.02,kuZqSgds
RXnYXB,339.14,Hi7fdnXq
vHgKtn,338.18,rWYNBUOj
lePPtg,337.21,GFuWe49E
2mGBYs,338.18,1maKMnwl
3HVcOW,333.1,2wfr9w2x
J2IISp,333.33,girDZfNP
spfxkA,330.24,WJ7iBbwt
wWyZfq,331.09,ml5g5NuZ
mvUYhe,337.06,MJaRpkC2
rEHfhl,332.17,A78Ju3Lw
dmzn6m,336.09,et7813km
Wif6NN,333.01,rkiazFXI
Od8Flz,336.16,5pDhdbu8
w5NqZz,334.01,9BIq4L5M
lGBkXJ,338.19,i1hsxLMe
SKb3st,333.09,lP0nZLtj
ZF6gd7,339.27,vB3beewe
8HUV5O,334.13,Losyw4lN
rZW5gJ,337.28,hzKIMPIY
nJaCUJ,333.32,RETH7Llh
8efUTN,338.18,LfuSKREo
okmTB6,334.14,Ak5MJ2U0
KlcPCA,337.29,hwBy1ISv
cQiIM0,336.3,LaO20Tam
1j3k3X,338.17,TKHxwaGM
g0oQM1,331.32,IwwNpFzL
8OFOF6,339.06,Ow80gNaS
LkLceh,336.17,5bv54rGx
wSgXCt,330.11,J6g6XIGa
pMKZTp,330.03,7gndNpSO
W4mnSS,334.19,HiyqAmOr
i4h3Bf,335.17,ZadcVdLQ
ceIyMy,332.14,2Qmou32l
nfCgk6,331.1,CqjZ42D8
6fynkg,330.08,F7gT9M4s
7Hqtcb,334.01,FgurKsyu
StzPve,335.11,4kGddp3Z
74eLme,332.04,qU6pSxdk
nsFyZv,334.12,nBbySTJl
QeZ1qz,339.18,oyg57Yib
Y3d5Ul,333.16,0tww2ytF
Z6z2yp,337.05,lJqW3P78
Ivatwx,330.16,ZSl8DDOt
0UW0s7,330.07,oaq4EVHX
V6VlXR,335.23,fXq9xvOM
vJ9dUb,339.05,iQp9qao6
9PA6sN,334.11,WUqXMvAm
Q1cwJO,337.13,zXJ8kE0W
pHOBfD,330.34,Pxm47aNI
bKaP9z,338.22,FDO4FvmQ
Bbby8t,339.02,ilDCzNZB
LlvNgm,330.24,YHteDLNb
t8Oizy,330.24,sf8ZK4F9
vZiEAa,330.26,arovdxxs
ylvfx3,338.3,gu0qpk6N
hPEyqh,334.06,TIDjzjV5
4sMSyO,330.02,ZEVDCQnU
Np8mPF,333.28,JTh4YzAw
S6yj7o,336.09,RWiauxy7
xTeGK4,337.05,GJSH6lwQ
nW5WCr,339.22,i5RpGAoO
cCho3n,338.23,VCtnDQFp
9fOsEz,330.32,Yb4vaiVd
ampNJ0,333.26,xzsmjqCw
ohOq3v,331.34,DyaIz2nQ
uCszFw,333.19,o6noafM0
GVmugt,338.34,kcWmthVx
Y2pRUJ,332.2,BTShu7nn
HeiPCD,336.2,EeF3dtIT
CIoSxv,339.08,zHgctC0Y
wO2PJK,336.33,HD6XzJvW
mxKns0,330.15,FNMsEURS
uVW8n8,330.06,Yw4VpaNL
fnppzk,332.06,GyGPxAy4
PwryN7,333.2,vWFDyngb
3GrVfe,332.17,vJqgusmi
yfa0vZ,333.1,91v6B8sS
atHKt8,332.14,HbaUQZ1l
IHR1Kt,332.05,FrQgeHam
7xOFNN,333.04,VDVOjPth
z33gK7,335.31,1KZ6la7j
Cm90e5,334.18,vwM8WMja
Hf725d,335.1,0Mjbbb6w
f5BUPw,331.16,emzeJcZx
xDU0MZ,333.37,zdvs7aOZ
MKnaOF,338.19,c3Rp8KBO
rewZU1,339.23,mEaNCnEe
B5soAr,338.23,Y269XV9k
AlDx5r,337.27,Jo2S3lkj
CVSnqS,333.24,P8GL1WKE
SWErpQ,336.16,kAhRmn68
5Q4smM,338.31,ps7211Fp
TAYaAB,336.36,X2KpbMG3
p5WOJF,337.1,03KjTX0w
B9YBki,331.29,kfixLCBz
YIod89,338.3,TUKoIlic
t0ZjbZ,333.18,IfHqbpd8
BEIGs4,333.14,0NrONoEo
P6jmAJ,337.27,N0YqeAQh
KOvvZr,330.16,vGDAGEWw
c6LFXi,333.12,iaGmp8zm
9PTW3C,330.15,zwfY9M34
VIWCiO,333.03,nGTJ9xYL
ubqHf6,338.18,bW5QDzwO
gWx2js,331.09,26UpzZrN
FZX3CM,332.13,mxxX7tKC
OooYri,337.08,rzHEEk1w
3oEMKR,337.21,5e4VI2YU
foYdcc,332.09,ByUtMpxm
H0ZBFD,335.27,TfI7iIGk
gPFRBb,332.06,vzYCKjsj
vGy5dj,339.23,PAySPO9M
CKEwH0,336.01,LOre3X79
wwHW0C,337.29,KDByW2Af
oQRhi9,333.06,Yi6JEjse
yEFSBe,330.37,nqSca746
RMNxSk,332.2,Dop4BEPt
8MODHf,331.1,dbv3n3Xo
52TSAx,334.21,Vv75BJaQ
AaH8vX,331.33,lZAsWFfS
JBt1Gt,331.06,zhRJPNRr
3kWnyC,331.13,P0i5NlWy
nDe7Mq,339.11,a9L7Jgze
CkuW07,339.01,4DLFBVZR
USG0FO,338.15,X9aQ8aFC
3jht20,330.28,KMEcF1LZ
V8ujoq,330.2,2lrrI7Y4
nmEBEw,339.21,XpH0tdtp
2lHIVF,332.12,ptiVrS89
Zv0SW3,333.02,iA9KisqH
KR5IWL,330.24,AiUrvNNS
GhGnAf,339.14,4Gw5ogtm
6FHJHz,334.09,bIWwg0bg
KB89AL,330.05,oZVVJKFx
zpxhh2,331.32,lAA1kjm5
yqG17P,330.1,ZltEZHcQ
6FcM3y,334.06,Ioqhqg4p
1ZmLK6,332.03,jmB85aHb
TGCqP4,332.2,EfsPynEe
FjCdWL,338.12,fts7QJLK
pcUIhf,331.19,hHBzlMfj
sU1y7e,336.05,OK32uOgz
Vl84yd,336.34,7gvDbq0P
TgfpVm,336.36,f8JPpdGi
1e3wJJ,332.17,9HmJ0wHB
bGVNi2,332.12,ETD6GRts
jBZJ7I,330.37,2qKhwbvg
bjCITC,338.18,tUyxIK1M
MOtEbb,333.13,LuAqdFXY
Z1MCQi,330.29,wjSzWYL3
vfA31s,332.15,hR9LGVCe
PvZypC,336.08,4cbEb3y0
FhQcTE,330.22,o0i27qXx
LYrfhn,333.31,dfwBsNNF
ztMhtp,330.35,9niD4w0v
U02eWY,337.1,DD3NIczI
TJM21Q,333.34,DaY7VtQ7
UkouF2,339.12,6qbzN6aK
763p7u,335.11,PVURkHGv
NakYuO,336.26,NMPOMAr6
M5eMeD,331.03,nWAlWN4L
IlspeH,332.17,OhDE5AT2
kBKiVy,335.25,Ge4nD949
GxhML0,332.08,iaxU6uPf
kG26jQ,339.19,upprKj80
4JJG5W,338.27,YKVnR8jm
k4M6uA,339.16,kFSmduvV
KnjkaJ,331.23,vrrbZ3my
4Oww8A,331.15,7p7mmMc4
B0x75K,333.18,5ApT1U0c
IPBGTl,339.16,nGenwnmp
YVv0me,331.24,59RbFcio
evelU7,339.24,FfXJMkHC
WKRUBs,338.23,3hG3uYWf
KBGuL8,330.25,DTwRwx17
YfjwuL,334.21,BUZMsAsE
SZlFUu,337.1,svDHBAeI
XIiIvA,336.07,xhBxDiLA
RNkIUF,331.17,PNAjiis3
vNHnIq,339.16,Wx5aMhES
dJudhJ,336.21,yi0C8Vr5
KRpPeQ,330.33,yHEBPukO
AzsEII,334.01,EZLh0i8H
6K059e,339.02,2czlYCCI
s5LHs2,333.02,4SDQ5Irn
HOWfDn,338.35,AIze5X8q
mlaffI,335.12,lQ72xIuE
riOByy,338.35,nYjQRBHH
SrRVSx,330.26,0PXV70i0
w8ASwy,333.08,8n1Hfcvy
REVaNc,338.03,gZlzGoah
AIysR3,335.11,DomZw92k
icuhKu,337.14,A8ThXtta
FS6Fc8,338.11,6yKImLBy
KyWzPP,338.21,lOlLcaxU
nVR2ZP,337.19,SG4LmOZD
9j8uqr,337.2,BHCimZre
7AAwp2,338.28,NTJicipm
KHCc2n,331.25,v5HD4gFg
AG0XTS,337.29,soIFUAdI
p9Dcoo,334.02,O7j2Ck3H
BRKVaX,331.37,t1olgBl9
ITzeYD,339.2,mxYd3C31
IrkcJg,330.4,TVxRnk9R
yTSieH,337.13,1zO2bdQm
8gDF1t,332.18,6SC0UxeM
594g3I,333.33,x40hysdV
3ec4Sf,338.13,I2GRYOSf
6NYVah,333.17,To0ckaU9
7F2DPh,338.07,mxWKraOz
ZM0aAq,336.39,SxETFPea
hGhNSA,338.32,zNwrHPia
yfBkd2,337.19,tW9NdUuc
mEVVJE,333.17,P39mYLRn
EkMguL,333.18,M9zhdpz5
rFLE50,333.03,URVbcIBj
ePK282,338.18,hK59Inmm
CGH6L2,331.19,E89kLg9E
kt95Mh,335.22,2DK9HbEK
MRyxka,336.2,oaO726kg
C1w9No,334.17,X88Smqck
Pst5h7,332.1,xx0XRKmF
p0zn43,338.17,X5cS9dmT
oGHANm,334.04,mJsmeLaK
pCsO3O,336.04,Tkd0NHZE
yp9stk,338.26,wPykaZBW
2j3C0d,336.11,wo6cD0Zp
pulGkw,334.17,wvQTJPc5
YeHhPz,336.09,SRXFJsfm
VVfF0f,331.3,UI8SdjPQ
qSLo8B,335.11,Me0tI3PE
Nfxudn,337.04,IPbLUfWm
E8WRRD,335.09,UkS4ldz6
L0Lz9F,335.3,rA3yvr7B
QiISoN,338.12,U5GVXw2E
sdBOxt,332.13,Jy6ZDoC8
FJdb6n,331.2,ZY67WoVb
luOJ2X,332.06,yXxOPQBw
BFQoCa,335.21,eNTBqtNW
lFRltb,335.14,G6MJea4P
BthDmS,332.05,RqsIaF7J
iQBsMH,336.32,OJ0iWsZ8
5v6y92,330.08,YyQEtb3T
yGJUO5,332.05,A0j2bUJi
LeI9HG,331.26,lWWWbT20
h2vC1w,335.05,aLnJDrfL
QcWkuA,338.21,IP42oAhf
6TYSwu,330.02,KhlWnOxY
j8AbGc,338.06,B1Ipnzmx
H7ZYBZ,334.18,Lh93JPlS
AOpTqc,337.28,WbBS7yYR
XaJPUZ,330.31,Y9kFJ6ej
QqVAk7,330.1,qhMJbeyJ
NWAFep,333.08,sEv1dDtr
fVyR3F,336.35,o6qTNiiu
m7w1Wo,331.33,DHARJS3V
RcyU44,334.23,aM0SAGW5gFmWe4D0z2
G15P47,332.05,4lL0SLFxr1yASrdafP
2NP7k8,333.39,mt64m1ghasksme5tuA
MmbCwE,339.09,ioPbJ7pNpAWlnUddpo
B5l4aj,331.06,8bUBzyarV84h0PmZ5r
BFLRgf,336.09,39QaItueZwp0iKiWLR
nOjAnO,335.11,Euv9zuEt2Ty1Qp6IYh
dxXUJ2,332.12,1UplRi6okWdCH3NRLC
0IEWcc,336.12,9Anb97SBqs2opmKCma
9J61W2,331.43,bYSQgPtNeKJ47QFYFj
JpeH7B,332.7,JbFSuG6TfESAUPJT6Z
7jVNF3,330.86,2dzUGiqYdHLqVfhdWe
guD48g,330.82,IFwXYT6lJ4yucZK2xq
b6TKBo,331.77,bsTjx13kZOmSkj98N1
xhhvTf,337.05,vi8WkLXwiLxocSdHzT
jpxDlE,337.11,tBUQ5Yn4wt8yujHOo1
tD81Fp,339.14,tpL3M6eMtQ3LduT1r1
neqp90,339.51,83q2LRcBw1gZPiG8w5
HOH2jl,337.69,WjRrPJCRpYZp2FkVWo
YUGO2C,337.48,GXYO2q74uG35ygg5Fh
9VDmSe,333.85,mv7IfNnj0pLkZGE7aK
V4Y1Wc,338.25,b1fq51WCsQNmo6alfw
2Zscsa,330.68,yhIdBLTT2b6ggS1ABe
Yo3Mkt,338.16,oQi9TemqOsKcKGqmsy
LtrTbS,332.47,E9sq69XkJcD7K3CuOM
LERfFc,332.22,VCIMAJ1VnIutrUwfFg
1YfPHM,330.44,DCmo6jIGanpgRJbHQa
RSMhcW,336.56,BwrbFyXTQDh1D3qEZa
aRpBGI,336.83,ikzPzpm1XZNh6DLR2h
gdTKk6,337.23,XFeEduaXZhGzYhjFO7
rLqclE,337.75,nsdr6CKba9qGCY89Ek
EhKCcf,330.08,A6NodEFjXQ5eY1tzgK
L1RRi4,331.49,Q9VpbbPjIOnMyrOmoE
ylc4eX,335.88,vUrQwpag1fbgBK3YnS
FLvspY,332.37,e8IrM6y2Mr4gY4QVsy
mq703q,339.18,OKm2qcatZEKLLEpvwG
dkIvbP,338.94,pIcrLY98pl1z5r1ZxC
uHdXeE,333.37,UjFSkp2S3Y93RBxMuR
xRjVnE,331.44,U3JJx6UKD0fTneDtWi
PztrNn,336.08,Kj2HQzYTwbaO5AdQkz
5nxcIW,339.77,kr0252DVV05yBCf0Zo
2eaHJM,333.54,txLxxffdwIF3emep57
RtSNqB,333.04,UfpQsADyXsVrSIPntj
UqFNvG,337.17,iWtkXJotvdTKKBeJxF
lEJRhU,333.92,JiACejkCN4dYUVizIw
oReWxQ,338.39,C0uQ7my3vDaIlzQj7p
9VpJw9,338.88,vEv7cJ2nSZuhO6ierP
NzfQv0,335.05,BnoNMGXIRI0SYFT8ya
pPPr9r,333.51,jz24ysFr8lZvrRglGR
CRDdIU,334.71,UZ3XXohnTitUfzM1k5
VrZqkL,331.62,NdHGSPbgOK68MhkCxP
WyP3d3,338.31,QIe276Q67DTdGqSNyt
vQinTj,336.86,3c1Xzl46WmKZdtsXA9
ecqrWf,331.07,kypBAt5MDer0acafoA
63Yrlg,337.52,V8sd2OHejgGKaD3csE
7to8mx,335.37,p3yurdoSB9OyApkiwt
QRgj2z,332.31,atlHnyRGUe6F0oTLVE
kugAnE,334.36,F5Ap3jjmgThiRDPOuB
6gpDp9,334.64,lsCbVKynMMPH4MI2wq
zBdSu7,331.48,GJjhLnpSlAQN6en3r9
QsCCze,336.4,E2BfQ9mGgI1mLbeH6D
L5bHVV,333.31,9NMMFBCmCh9Keg4hQE
DEK1pG,338.78,0hLCKxJbweTZ5OT3uS
6zwssH,331.66,WFHQLkcr3DwJs9wQFY
7N1216,332.68,KSzQ6ezd6YjrZVs7Iy
YCsmXn,335.19,o5qSaoGbhRPflYBy0j
I7BRL0,335.38,2bGnbwMyxXZ7sD8C94
ghnoaa,332.89,ISDvJgJq6hkfgFvHM8
pBwKCu,330.27,mwzhW4isFdzhAw2gEi
JiTGAH,338.87,aOKSaMQW6PASj93MtD
dBUdZp,330.13,1uOBdFR7Q5Oq46BeQv
gWnZlC,330.11,87s6fQvH7W21gkuZFf
zOgOjV,335.72,N83ARwjRj2zLVPbcGn
L4wKsP,338.15,RpchJfMcgS7XadEJuR
IE1Wu3,330.41,U21Cstgg7EionQhm4R
JGGggh,332.56,I4kvM3h3veScvFnkuK
8LT3JA,335.72,Ubc3xyndvxaNnrwBfF
DxsYOC,335.9,bRmlGxHOVMOmgswGZw
cMcwB0,335.44,mVbG4GLQmAhr5XZMJd
WdEk0C,331.17,6FDUn6w72Ai70y66oJ
in2MWb,333.2,6CBZ9rbrbrrRCS2Rz6
l9RScW,337.41,zQKaQ8uS88CBfAvEVu
vIonfg,331.83,sgJiaSZaVJAqx70HOi
zydjvN,331.24,ejEQG0dkb7BzxA18wc
KRKuKf,330.91,CnbI5hojPdh03Sluli
YdXOOa,332.83,GMlaDQVAMfIfarrF1J
BPsPSH,332.8,DA6z6usEGEaVVWbrqi
sczS6c,333.61,lcjggZLyPnBrvZskxo
V1jLL3,337.81,1mEMuHCGQrioHLXCUd
n8xHhL,337.89,scVRStHMpgEPn4GG9e
gDrbQ3,338.58,UAKqlHmASAkaJcwBWT
GlHBdj,332.76,iseIs7o52FYfnZrIiw
CRSrYp,335.19,x08Qym02htV9aYmnQs
QCPg6C,336.23,1jKQ1pQQkragTkzylY
