name,value,url
Rb7Dcv,130.15,ueRx7NQU5Le4e6Sn8J
mHnioY,137.97,Ka7taunZ7g25FFHIBG
ci4r1f,133.95,FJvzcJOus53dXVOrCP
LLiz85,131.72,ywl4UP8k1QRYikr0dt
57GYme,134.21,eDfHZfhyeG0dGIqKn7
QFtYNh,130.51,mP24pcGgC6ShCNGRJ9
056sxZ,135.37,m9LOTNcoXOXboRtWxy
0RizPq,132.6,fGurAzt1EuD7JYMQxn
jQmgb9,131.37,GKJuyrkM3Ckq9fhyBr
36ekvg,137.47,4wCAkD0utFPkCk4sMM
U1HlmH,130.67,F7CoOLTr5v7c4Q16AK
kFxl68,137.94,nZ4EiYEAtAjhg1vnfd
etPYcZ,132.95,TwFLT5EgQmbyfEZbyo
45bO4M,132.3,urFpgNYydVYDxpBodl
IrctUE,130.45,eY0rISGf3qrrcPzfBM
0vUhUZ,133.48,lR6H66UdyqGbMGXDKk
HoDF2l,137.77,n5gn1euQ9iExFFTQRM
UrgMLc,133.69,6grFB87Pfn756fV1oI
hCceQX,137.43,JEeMrgSfLI5ufrGRcl
unvv0e,132.2,1n9JcGB8jFjdczDVXd
EgK0zo,131.41,hqfvklZOjB6YyB4IkZ
1Q6zoC,136.47,IhJBgvWFpwoqWec7pp
VwJtUi,134.87,ppwhBD9TcVEWtoQ8Jg
hOa3Hi,132.6,wS7vXHQuFpNxgCV8eC
0Q9E6y,139.04,3lxZJcMy1QB6ygyFcK
sM4Nyb,138.8,7Jv8q9RB1Ka8eq5cHO
cBDuFA,138.7,7tIaiE8k0CjJFQpx7R
6yOlwJ,139.71,Ob35cqpT2FptvmTnG0
iSzVEE,138.12,8Q1vNCKRwLRoRZQON7
6y7URy,138.63,lRngvj6sNju8WC3DBF
u3VDSJ,136.33,UW8sIo10eSRe1xHtd0
b0tqnK,131.46,IQ9DS71Lj5rJinYCIa
UkcXgv,131.99,kWbpcYtFzuod7vy94v
oB5JDk,136.95,bFYpGcaF5aqmnED8VK
q1Cfg0,135.07,hGshEiHwcs5nKk0rYZ
ybhvtU,137.45,jCQlnPqdxVx6vYRmLe
HwaW13,130.28,xjFiiUdE8xXHEUt9lw
Y5FU3Y,139.92,Z5qQrq5t73y5KHsc2f
LUi5q6,139.87,OzQzU1HZEDUjmItGRR
9jYL8k,137.25,Er53hDfPeYLQuZ5GVG
cS97OX,135.91,0XZaycjNaxiQHHEL4o
0ZEkMR,139.27,GkOkHmhHEXMnOGyDmk
7MrDQ4,137.77,7EAqw84NUUDY9lqbvr
7Grtue,133.91,8qufE24zLY4zjTHtbR
OIHeaa,131.98,UO0KVZuPd9SkUvMUYz
o8atGK,132.31,QwpY94Ae8IqVlKwmVG
o3onJ8,139.34,W3Rh23bYieHuEacqZU
NIyYgw,130.09,5QBhdqkjgHpE3VDKLS
O1oRDF,133.29,bUs6H4ZxsrA07P1hnn
zXyXO3,132.69,RaaZZSIXlUruLfS4WH
Ut3dJ4,133.55,jcHfYcFu4lyFePXOd4
zy3HKo,133.05,NcdsHgpLR5V3kukw6U
GZrhhj,131.57,uyK1q2pCeh0k0SUZKj
kuBGpn,133.02,RDqa3OLYYSGIXlzHPe
4tAieH,132.61,GjtLM1Ex4MjZMOZMwb
F0886a,137.13,aDuA5gXXfQ0wP1m3QS
HPxish,137.2,FVa9aQoLkvl9G5rNNA
zUADX2,134.38,7urM7APmvliUbYThW6
b2mIML,133.07,lZJyOTDuEuoyHL241R
EhQ4gM,131.73,YdgqwHN1maE5HJDm4E
sBHaql,130.46,obcaiP1ru0mJdfNQqQ
phEbas,138.6,2zu51D40rdwNRb3K5S
o711wY,137.11,S4rAUOTKbd7PV20vrn
qlOHa6,137.87,tVPMlQYIVs8Ql68FUh
73ccKt,136.75,VGkd95FjcZbElZ6zsR
KuWAxP,131.98,kAjagNjrvuZCWcOQ6V
7Lpkz7,131.68,9TTFHMWVArLIykZXHt
mImsdP,134.07,cXSDkSTkZxdCqPvY8d
ar0bZl,138.13,VR3sEFFsxPOPUA0BrI
wLY5S3,134.31,aIEGjBTgx5M4Xk2eaZ
UIlD8i,138.65,ooxkFf9Ts4ouDRdBOJ
czFEtl,137.8,MBTl5VN2TckuLtWM1t
OSKG7D,138.65,eJsHbHdoWs4E0IE6nU
98kJTw,133.05,wSeqcOX824Z8KLwiEA
Wl3AJD,133.62,fN6LFgNxP9xK367Z0D
H3Ylkh,133.74,wLjzPBSUfBmgI2WZ4Z
m1PGvi,137.84,LcGaVs7tX7Xi2gywv0
gj7Ggb,136.61,KDOHbA010OH0cOci3f
aGGqmN,133.82,ilOdGCCaaVZGEUkKX8
GwZo82,132.61,TUfoIz92OFCSld1eq5
lVQ5oZ,134.4,UeMQizC4Cia7Z33n71
mQH8TR,138.24,yoXEUTslzAkPz8jMHy
dG8apU,137.59,6SNZwp831ncnlt390U
IWMg3s,132.82,khrCoe756sLrMGBVPa
nRDDlv,136.38,6pXy7lJIJYV387XTAl
49iKNO,134.48,fDZXaROkxplENYoLnk
vEwRwb,137.68,YuFBcfNBDKbdbSIc4X
3y5GJf,137.24,ixuXe1HfhijaUoehDP
hE0X66,135.24,30viqPo2qEsvwWmXTh
4k7bsI,135.9,6mwBLlEX69awJh2zAF
iCIyAj,131.31,t6X8DtdVG4L2SW7oz0
0liv0x,138.34,PgDNbJOsK7356q6fnE
uqlrea,132.87,RqZiXmfyZEgqvJYTOL
QoJTrl,139.75,FxhdTf1r0kuIMikm8O
zj0QmW,130.68,fVGrFXUzPOJ8mAR1Zh
vBYYd8,137.85,5XKxrj38uVLZZM7Xy4
u2ccKQ,136.31,LY1pgFPErr8VLiMR7q
G3M4Jf,131.17,kRPSk4YgScI4SxVT9O
C5HhBz,130.05,QH556KfdsMaJkQbQFe
EA1ptt,134.1,DxxO2tPTeqeRyDzMaw
oAnqQ4,130.83,7I28sA2sCyb2X4Tpiy
OrFHHe,134.12,zGnmfRgO3FC9kSKjyu
BWRaq3,132.05,BnyIuNms6ggHOEfukz
yMHccr,138.62,rnorf6amsoC2ZvLJPJ
Dy2vLj,136.43,q6bOq348gPubrB8VQM
yIZzIA,135.17,cE4tn7JiLj1SCNEkkN
Y1pvCn,136.89,CE7AarQiD1N8B0FGhO
o1pZXO,135.28,PpdDfUlXcAcuuAjCY1
6bq6uf,137.46,popV4FXwC9IUKvVnfp
QZswSA,136.47,3NR0BTFEKJNGXRNEx7
on08GA,136.31,p5S5Ad1qyxFbMFhjPy
WuuDCq,137.76,CAqn1a7VMdCGoMU7NX
PzMZUe,130.95,sxOMMJHUPLvQWtqr6a
0akQ6f,139.54,8L5CKLz7XvWLRvQTGn
XJ2bTO,137.8,KKBeBF7dLQbNpBx6RF
0OemOL,131.12,bHIPVrtEER9EZRitDo
YUQek2,135.9,DkcnbOY28gECPRX7Ez
8i5JQQ,133.31,9MSzczwJmU1rYUALzS
gwjOPu,139.46,XCuCeHx4J9Irja4noJ
Gt1Rvm,136.65,hfBOhHkh35Rsvy8lrT
CjJhov,131.21,BHFKXpqB1OJOh5DmXi
HtJGJC,135.75,HDNHn3UUHcjo0uwmKK
MjQlBm,133.97,LOQF5dXRprQw0n0aVK
nG9YpD,138.08,HBOdAXSBw6u5YJU8C2
XC4t56,134.75,9U4xZROM3LPyt9s18L
elGrO5,133.24,hHN8AM7BoL6yJZaxuH
5rqHS0,134.45,2VIAU0lyD62rMvHJIn
UAOeTp,137.78,o1cIMB9rRPZfpr8yvx
GVWBHC,136.93,vYUAiKpmn3532JWLnl
pANMQe,136.54,vpqDfTNIPlcXo8ioga
IJB1xD,130.85,p16q8Y7I0VPIcqRuw5
e4U9DP,136.81,b06joen02qida6bU99
H6yWrL,136.02,cp6FJRaBjWSQgM9R1r
GtCpGU,137.67,BLQOQxQzHetjHNg1xr
1CMuPc,138.24,0QJ2oq12DvR9MZhCnw
Qkpe96,139.55,xqkMlVn6UXThm54Evf
6syQ8c,133.22,u7oftOvLCLBKKiZHvs
gf6VN3,136.27,SNr1iQnfV0yxfE2eeD
vRxrd7,131.04,E0Gd182vfoigOKpmo3
fT6pek,134.42,6bqT9R4EkyiENGoOrg
QcBiK6,139.61,Fpuid2gDX2jCfxYJjB
P5bVhd,134.85,Wp9fqpbdvqMoKQPM1r
DOd9BW,136.59,JsrxBX7PS62lDAF57q
QlPvFh,137.81,otqIDVvp3bblzYplGo
F2bpqL,139.82,7kwuKa21X5vXL5d8Lz
F2PvQo,131.72,f2KT4BMNEkEERTOIJN
7a9IQK,133.28,gmENXjLwqyzGWr9MOi
NLg6vr,135.03,C6AgJMlod0LQQqL9Pc
XcDrAa,130.44,fEQP2Chh7mskOSaevY
vgxkPa,134.66,SrW2vYHT0hyXRWTgsn
cjC9ST,139.69,oPFMVVHpCo1sOOWSEU
BHZkRA,134.99,AKZifBTC1AoCnn2nc9
fPnvee,135.99,ifksjWx6VCfLCOaafN
nXfjDw,130.3,JAgVuAjt8IR6zmk4lj
QKcdrO,138.65,bDXYONHSdBXvTkTLn8
r9bxbl,133.33,G0IpE9GJoZEg97qA6U
9zO0B4,132.74,SPC6EYgS7xw8UF8HwC
cmWzxj,132.35,UflRXlUtkAhSUBgebA
HyCDhP,139.8,y8JCixANzN7n56jHze
xmblWO,131.54,QJu3V97sAFuFiL3Qzg
JBW4Id,132.19,04rOKZYeaw1gsRphj5
O0ERqr,132.42,7Y74evCsyTHmPnxxvA
90eGPC,131.12,pSEuFzQZbPLTAPNuUi
hlrSWH,133.3,cDHBXobPAqeFPmngcg
FLa9YT,136.94,YLCqZ7PYFtZtsUu7Ex
1DZuru,130.52,qO3qLO2wn2lcrqKH4i
7P1uuH,132.39,SE2z1mQgBK1a92gXck
ywrbu2,130.65,C05jT4q9poNpXLCgV4
FBjsP7,130.28,aXabFImQq36DhEzuHn
qWh2xO,139.29,cOtAihXs2JBGMtLRIg
6nrG8F,137.8,SoeI01OiptWRHokmxd
epsNR1,139.04,ajY59XoBfKpKAabDNh
L7QTBW,130.33,JjgPYzuOO9OJVn4E27
YMMoxa,133.31,cSDE9S8OxM9f9FZFBb
RbYfuD,133.12,zXab0g1fYbyF3NJAo5
9wdHap,135.87,OAj0XHLcyp2BjcLhEm
G5IeNI,132.64,4NfWEQBUJ96MVJeJ0U
Jap94i,136.06,jPVZkW8VAxK0K2Y0rt
INbO5C,130.55,QZI7zYywVzg53V3mBU
y7d3tx,130.26,75WeWiDuyzm5UThR4I
cH5F7t,135.57,8y42APBEouBep4Kk7w
jiTcZo,132.95,chrmFipS4X7rWHrHQt
iBqa92,139.74,3oSSZl6TEOJuLODP32
liQUIN,139.09,KLUJkYiS7IWQ733ZdW
BG4wZR,131.69,szEI9Uz0KLZYktRk8i
xWYeXz,136.84,1s0SN0zjAXjUE0yV7z
RKLkWU,136.61,vyDMUMm0LBd9wLjPTm
0ckJ5p,138.6,gBmVqL6ktvwk5Q1ES9
28LYCP,133.79,rHK2gWTKCVx1uze1VI
BKixBf,134.76,sjJtNkNhXatpELYzZR
9gH23Y,135.8,nNdtmn3kfNPo83EXmP
QPu09o,139.32,21MyesNDwGyQMPalNg
jbFhvT,136.15,d0BEXFOeFu13275mSx
hOo8aD,137.91,K8ORUV9HPqXiegja7Q
UJbsRL,138.7,2b4NOtLg9YpeKgJyno
n0NXPb,133.03,Y0ztHxDYtJ9W3mL2k4
D15a2S,138.18,orBKtuRAuyUfg4zHEg
BGhz9C,133.73,NgBwNMlQymnl5QeQvi
QeVyaV,133.55,rOA8YSCo1GElTfaRH7
egyWW6,137.81,D7FWpHSCtWGC0wI6CZ
p48LOb,135.28,yZ5Mx5XjasqTNQrJ57
28hnTg,132.74,Mdt1LBGRyR9yOF3xaT
tvGKwW,136.15,WH0X5hpM8CcrYP8oBw
3d6hMv,137.39,8AWVfLrbNJ3QnvI09C
vzlbHX,139.27,M5tiJbsOJaETUQgikE
XIszgJ,136.42,9cXUFgiCtgy6ZzNmVc
7hwTsF,130.75,mjXb0cDV4X1oSj5EIf
ObsioN,135.57,PaGA0HStifEkOHC3et
JthAwg,135.88,bt3zGnlXYg2TBBTSIw
