name,value,url
wQQlIr,378.25,EkX0n9sA
UFS6mx,378.05,R1vcKxtI
ijHZpi,370.1,UJESJ48q
sFT8fF,379.09,oMLl6nOv
C3Hi0N,377.01,9EGv5AdA
rbM0Ox,379.15,bO6bB67W
Gsoqs1,372.21,HqkKJLmR
QHTTWR,371.13,96BjYbPR
FLuKdY,373.11,5vPWjBNr
i4OSjR,379.06,bGuu1Dew
wOv6WW,376.27,E0dGjdDX
yNkVTH,370.06,UeMMmweM
u6uIsu,377.12,mzOP8icl
AkjOn7,372.02,KvEQx854
tJ3y7D,373.04,GI6cxBzf
x6iHHz,372.14,5AalRYU1
3OL1vW,374.18,MLUfL8F1
gw6dbd,375.27,uymQkTFP
pM4CZ1,379.18,o1qN1bpJ
x2euNw,376.26,h908Z3C1
Sb1iqH,377.3,JY9z1Wth
XBGgKf,375.27,K4nJhx6D
LkGlTg,370.02,fccE9a8r
6UEJQd,376.14,s3Dp8tWL
1vrKDt,379.12,unr2OxhF
1a1JPo,377.32,GSlZFRvx
qjcsAO,370.12,IiXJ8Ktp
HdmZ9c,375.13,2w1qlodE
CLR2Yv,373.01,Kaw9rNws
IAy6qa,378.29,vbsh0tLT
lzgGud,375.12,CLdkEcpa
OJ9KVl,374.18,3oEbYnmS
ZWt1nq,370.09,jlnFrNBB
Scazk4,377.04,4j4EeKOG
2yIO9T,378.09,RXKatWh8
6pFafP,378.25,SWVo4IfK
Vgrqe1,373.22,koAY5oCJ
2NlCwj,375.11,tpVgB2ik
HpgbMv,378.34,ikR8n3ND
jdQmGn,376.16,PniXa03P
OjDF3o,376.34,w6VmX0Ml
FgQCjf,372.19,waa3hBMB
vb2Mrq,372.36,YPZ0yQTU
C8lOT1,372.08,a9C4VR6j
K7TVIe,373.05,m2t20dkB
f6FrUd,377.07,hfwO4kK7
wWITVZ,375.08,GlqfLTph
27srNs,378.32,Kvsbp4xb
rQiBQq,379.14,tY17SWnr
s1AGV6,374.27,6yR6RlQU
05aGb2,379.04,77P3BmuP
pKN39c,370.02,KwuXyy2z
J1G5d4,374.2,5DVfcYLQ
dOHiJ8,372.2,KcyYWzHz
OLmJ5i,376.02,p9lCoAJP
3GL0Us,370.03,A4aW9bL4
XKqnv3,371.09,lB4AWmvu
Y57C8O,371.05,OHuo2Qx7
GQ5Ihq,378.32,H24Niev6
jA8Siv,372.33,pWol8cF8
TzzOpp,372.08,eRDg05Di
VwICnh,373.14,K7EXBPBy
1oKtcn,378.26,hkRHH52i
FwVRsZ,372.31,cUMk1LPL
t9S1ht,372.33,leZzMZBM
fcV3A5,376.39,yyWkgv5c
GtI0Pt,370.11,JEMeTy3W
RNbYGm,379.13,IJ6GvuAh
Xd6Nle,377.2,mcVV3z2T
QeLg6n,376.32,hmhWhVP1
BPCwKq,374.1,ReDEZD6I
SugK4A,378.22,PPzJqKLJ
EzdMOQ,371.06,USDn3JHA
UPpRsG,372.18,UGYFuLhj
Prol48,374.23,OV8SwViY
059s5G,371.06,duPRB0hk
MLiONz,374.2,hyJQr1jq
DAyoOF,374.06,GJ8wZTQx
y1a6Ix,379.06,Q1J4kBKl
rbKogX,379.02,Vy7lykmv
iDeDSO,377.01,i3sr6G4B
cdkMsy,373.08,EO9uzx9E
LVJnkF,376.08,nEKub0ph
1Gzgmj,377.28,XjcTyGj2
mf2WGV,370.01,068Byeqa
f8MwMt,373.07,PKOUKKqh
pLm9Zk,373.03,2vANZKfh
lwniMy,370.02,yqDNrVfj
6faSQk,375.21,Vq20t58l
9BpuEl,375.22,c8osoAkK
EehHp6,377.1,kQjzvlZg
LqyDQ7,375.1,tiqByiYX
Lrfi2j,374.17,emLI5akP
Ysc76G,378.04,ojCnGWTB
sgtjyr,375.06,pLcO7Jvm
cOAq8z,374.16,u1QRWIk5
3HHTe1,373.28,gmEjX0Df
aYoqoJ,376.03,vyptIMxI
5BV04A,374.16,y8lPJQZi
jUV0kY,377.16,xOfsNeLy
KOWaid,376.43,mVlQ6abt
8AOdXl,378.28,G6MQrguF
066VyE,377.19,04pV6B3a
PTjFYn,370.18,MU4k85Yg
fdz1UE,374.01,Z6OSlFLo
KHCKRo,372.35,L2fWB7f6
1C0tLl,375.15,lkoDiZjZ
PYGgkR,376.03,A6wDxDiI
m5tFYV,374.12,xh7vi8qU
4YqfnW,379.22,8syZbjQ0
u5fJe7,377.27,kI6qqRBs
VPlZQ4,374.01,qKIEdLes
EpFBde,372.33,CYvy8HYj
JVL49F,371.07,reHll5qZ
KW7ju6,376.01,Ge5Ft2j1
uwhSZC,370.12,IFREpnW3
rT5qeo,376.18,mbkeIToM
Y0LOSk,377.27,tU9hLxUe
ut5Enm,378.34,W74EDMnC
ePurA5,370.25,XpJ58Gn6
hHhS4B,375.09,SdpaKhHt
xmHTZX,372.1,SDxxfeWG
E8weGZ,378.06,OkZSqECf
lgcpm0,376.06,scip5B29
9hrpgH,370.08,CHXD7bqg
kqAJEq,376.01,vo6LNW0A
PnmVHG,372.32,DmVEW3LG
FQQoQi,377.26,h5aIG9LT
K2JJst,378.37,rT2JY2nd
c4awPy,371.09,rm3U3fGL
9UYuvN,376.19,YldutgnD
iaReBw,373.26,ejoLAUlF
WyDFFG,376.18,zTjRqMUm
62fTNZ,372.29,0ytejAbt
0Lfokl,378.23,JR9WFi5u
f2aP1R,371.12,QzQzrMyi
PoGhxa,373.07,jW9dwCO0
lmL8Ld,378.01,F0ji9yHB
qmQ03A,377.26,Wi4JEB42
XmzAeQ,376.05,DlnI3nJq
twjgTi,379.11,hfpCYHeB
zWhhhu,370.26,B3WjKg09
Sym5u7,372.07,eEPszd0O
G6P1VC,379.07,Y5mqUn4N
zL0MC7,378.1,yOuACCB2
6eiCWt,375.19,QZNFO3Ff
sg6pDZ,374.21,Zq0WsMIg
8h0vlB,376.4,nTpln8ej
uW5upl,375.13,BibQwZB0
VmS7oL,373.2,aztXST5b
nti6eX,375.07,nEsOAuAn
Z1OvXp,374.05,YN5Mw7FG
oszeoq,370.14,xHFoBOMc
wCKYgj,375.05,axNUq1ry
yKxw1B,376.32,2COGduer
cuzsBK,375.11,KDU5CI5A
HdreOU,376.44,xGLAxwaz
pgAlh5,377.2,sAUcw2Gy
uxV3N1,374.24,PACRSlS3
vGnldd,378.32,42oTbJuo
bfaUYQ,374.18,2SeoOde8
Ed0KtO,379.13,40H7br6i
sBZoRm,376.24,JCR17moR
gTMD3j,372.08,g3NPh780
