name,value,url
wJD4HI,397.12,VIAksMPD
LYN6BF,399.21,gCeJo8kn
9XIFiy,390.07,d5pErAM3
91lL8K,395.28,k9jzy2Nc
BCLq5r,390.15,I3Gjj1VZ
qdC4rS,396.35,K7EXebMp
tR3ews,395.07,ovzGMHkc
InjoXR,392.06,MG7Ym8tL
K8aJYU,392.15,9tMyn3v4
7GGifw,395.28,P9UXoiPC
lbVCQN,393.03,IXz2Q5Gr
Ovjw32,394.01,It6IAtlp
Wb5SIw,393.15,qO4ZT315
9YTKJz,399.07,TTPKBD0R
Imhfem,399.23,iKgzB69S
erejYH,399.19,fHBuulxQ
mf6JVL,393.02,Hcd8N3L1
Hj4qgH,391.01,QFEam728
XRVhdr,399.25,za2geHYA
kOo0T2,395.12,irHjU3ls
wHqRiZ,394.34,4tUHdDqm
jIbvqw,396.13,WjdJGKDd
2O2i7z,394.16,caa3Vj2i
CTD5L0,394.36,rfQfxasI
cZXUmZ,390.2,0lzM8216
B4w3tR,390.36,AHgUTvfI
apm2m1,394.38,ZwZDtAz4
jIdgoP,392.23,TxyzCjdN
GUXZd6,391.1,e5DXbOTm
IrzUUY,398.21,Gg3IQcqZ
Zt4NIW,398.08,fv81L9XM
e5bpKZ,399.02,5sEODRDm
DZCldq,391.19,5OmAUqtW
cVlAqp,397.13,8d4bLPsL
vBggWD,391.26,JbFUPP76
kniX4E,398.35,XVm3UGw2
T7ivpU,393.21,s11RUgBr
L02rmF,398.37,YlQuVnf1
OgnEGj,398.4,itleCy4J
nQL8TK,396.29,efSsJWKN
dGUj3n,393.22,FNu3iJDu
WA6yvS,395.35,VxW4oPTc
g8R8n7,395.19,buqSM6YM
7MknQO,393.13,Vh3kzOyJ
V0OlaQ,393.19,KXAzz8YS
NPlUIt,391.27,Zoo6T2oM
78XZ8A,393.21,shaugz3c
WHE5wc,393.22,yellD35M
96LlZs,399.13,Q4NY5NWR
y26CqU,397.04,GKmRuthS
KpJGMi,390.3,9klkg1yU
rz0l2P,392.22,G3pw1a2j
hOgFVs,396.36,HT3Svm6X
JOsSAj,399.02,OnHg9X8m
MN49Au,397.11,5gS2lqIw
IPk4k5,397.09,R2kimPFV
quWBOb,396.25,qjr0IDGy
Se4NN9,397.11,dGgOhvvi
uUHEyj,397.14,7YHl3Uet
RhK8Ey,394.11,1bpNe6Qx
s504kH,394.09,oyoejEPu
lyl5iN,393.18,4sPaZOaU
klonKT,392.05,yzqvQlJI
KOgKoY,398.2,4zAuEct2
8FEJY6,394.01,mLUzwXFU
V0fBFl,397.16,rRa4EVLv
YSeapk,390.32,EO8Swx3B
HYwbdZ,395.27,ymN3TFCQ
NVZbF0,390.07,otsocMwn
4EFEBe,398.1,JASQcjaF
4PDG4H,390.01,SAqvzqAv
OW5O2z,394.18,NQBmu79R
6OyM8j,392.06,ZZuYd7IL
RFXiNC,391.1,qt7HQYXA
Q6LOTI,390.26,ip6boUK6
D1s72n,391.04,sHv3CjKu
FTzLFa,394.18,l1AzxEHV
HbxgfD,392.25,zcxMHMKq
drujaF,390.07,KcemGscz
IyGFcs,397.26,8L6jaKc9
