name,value,url
ADCPu0,275.24,2yovXXZ2
R6foGF,271.3,Af1E5m27
RTTfNV,272.33,3LPB1DkJ
Y7yLKq,271.07,l7Po3MlL
g7mOCv,277.27,bA8vdKLB
Cor104,272.17,ZT1iXl61
CwR9TH,272.17,9tOvJlsZ
TGz3p7,270.25,4Q1gW5Co
UX6lBq,275.29,0cQpzwaf
qgE6dH,271.26,adEVfIwn
vZLKzH,274.39,3V54eAod
0tWkl2,278.1,qOQPGNw2
qagJ2O,270.35,CyANWWff
Qtti2l,279.27,IX3VEUiq
5vwQmS,270.16,x7H22tDm
VhT7Dh,276.07,ML40rhSf
XcEM5Z,276.19,Um1mo2Wl
pqFTOm,273.23,FbnarmFU
edz1Jo,275.12,vRxGVUcK
CSKJXR,277.03,EPKDtxvg
FcYGl2,271.32,6hglcH8t
lre7b1,277.27,M2XqVgBE
E9UPaF,274.12,tTttyowv
TqfXYA,276.17,1A83qmMU
yAyFFm,272.3,ccVEMOB1
a7Rxpd,277.3,yJ2GS1BY
0jrVeg,272.09,IaSRGkOI
Eenjkb,274.3,N7cPXPYS
D5MHlY,270.24,1GM4iFPh
8raY4w,277.32,IUtge8Yy
drZKXX,275.22,1fNUkGHF
L7IBT5,276.32,v48mg6Nw
kLdk28,274.07,A1EKya3R
bdKADT,270.27,hWt21E0A
F5ghQa,272.22,yqRcBSMz
uhZBpj,270.39,v9DV777J
oUCZqN,272.05,PhYUSR7B
KiQZUy,271.32,KMPt9gaI
6rIVY8,276.13,Su5VnnrI
AuT5yj,277.28,iqIyO5oI
ZXDoJi,270.35,2Gtsjv6K
VuFUc9,279.26,D923hpSW
M9DNUa,277.14,9ZL5f3H5
kxEA8F,272.05,5o2bg5JD
EY8xy6,272.25,fZJX8fEV
ni7MEH,274.29,XFpCIfKO
Gs9esf,273.31,dZ2KZUAu
V9CLzG,275.16,hXMFBku3
xg5kfL,278.18,zeIvkSEm
SzRua2,279.32,SgJZsP6h
iQ4pV1,276.07,aLxIZYms
saukMJ,277.31,alc38kHD
AMdmIR,274.33,mPhj9NEU
9yHtfc,270.31,MqNYzpLN
fTrZ5s,272.07,BU9NfIkr
Hnxlhj,277.31,WVIfDEBE
RbW5op,275.19,UQZHwHXj
RhlI52,276.07,SLdSThLb
h0RWok,273.24,wy9VDVJL
ipc5ZB,278.11,MC8AUcJZ
1rcMiu,276.31,6Xmlq4bV
ViXiT3,275.28,j0bU8OHq
svSPSP,272.04,BcPC00sx
gsmgNb,270.45,0OYqZlEG
a64hxx,273.33,qtKAh8g9
YtKETS,270.34,b9b4OUFN
f2I7oI,279.16,L0F81X6w
c0FDkE,274.32,XBSdcH7w
gl9NqQ,270.28,SC1JjYrI
anjAsO,276.3,scl0BpZd
mnyr77,277.16,mn2lmQCK
XU7Is6,274.24,HFbbKUNu
cfgHim,277.17,j2jLRco2
Vy6yQ5,274.38,42PfjIid
8qx2Uj,270.34,6JT8Y8dV
Lb6bBx,274.37,JIJ02w0f
X9y8z4,277.07,btnx2aw6
lpqtBg,270.13,adN8UJtY
SY5o5l,277.35,76DCXOU5
xzueuW,278.1,A4O8ZXjU
iUyxmL,273.33,wu8n7zn6
I8sQtt,271.3,NLljSoR7
rKMQtg,276.16,9J7Dlo4t
T437iy,278.38,YL3NYcRT
pjvjnv,271.27,mKMSOhCb
CcdMOc,277.32,OiJgYAkt
xU6L4W,274.42,F1VzNVtt
n3RhgX,278.28,6RAuETpU
NjRGXX,273.09,bdGIDSZL
ph9QwW,276.39,qkCJ6V3N
VOruw5,279.19,hYtBB0Lj
WOXEEm,276.07,w1JR0I31
gZk8K6,273.29,bwp4mC7r
jFdxJJ,279.01,Zv84DRvA
RCgY9f,277.05,eAlOhIGZ
cD55xA,277.03,QEHuqpFP
7LOOlo,271.01,ciY8dRUP
fegySm,270.38,OfwAhVQK
z5tkmG,273.13,ej59ti8f
TTNnCG,272.25,ECNGBObs
t60vt9,278.18,Tc3oiMfQ
3SOioM,275.08,jmelwS76
RHAgGv,272.19,LTtm0xws
J6rdAo,278.33,rDpE1orU
giK9ow,277.42,rSmXbbH5
q2ZlfF,276.39,9k5oi4ZX
hhHGW5,270.03,GI2WDCIM
iwNrZB,274.39,a0FYm8EP
JPqNCR,278.32,E0ZGbmeC
pPli2c,271.29,HC2U2K4X
3G54DF,273.02,qQqCDUtj
3g7CpS,270.35,vve3iHHF
CT1jVx,275.18,UbhN8rDZ
cMQD9c,279.2,1IA9mxZ1
YFRkXF,277.16,MqcoMz58
GDNsR6,271.2,n0V5UaMD
Zr3cOd,270.32,xnce9hYi
UpLErP,278.16,JdXzirDM
SOMfYw,276.32,2AuU0F27
F0lxP9,273.12,9clIcOtd
8lmvZU,273.14,zOVmTzre
rLReWX,278.28,HnkA3npr
8l7Rhj,270.4,lFz6l0wq
DQHVBM,278.23,FzrHAN7t
kLO7OR,274.32,gLhye0aj
gWlkFy,271.32,o0YUSdbs
jdHK9A,273.02,zPZU4dF3
wFlFFh,274.42,aPHCsVbB
mDfUNi,274.26,MKdXSAk5
3QcchG,277.28,QM4ntrAA
ByK8FE,274.26,0DUe6hVP
AbcxmE,270.32,K2sF2Rk2
uOtLXI,276.35,JOqi9vOl
DhXye8,279.17,2iHqtMJW
