name,value,url
AaBN45,465.45,Ye05jjxE
yhCoB9,462.31,Gl07XxKf
nMuOb0,467.04,VZB9EOrw
jk9EbN,462.21,ryaBlU5L
edpNL4,467.1,pqngjrKd
6VDc6D,464.34,MhX5fbts
0HfMev,467.32,2H8Z1K9K
7ScXpl,468.08,uuPG0ITX
xdA0Yq,464.39,1Xyp119h
q5X34s,465.38,69I9fEZ9
N6Qp7d,462.33,inII8z7C
imHpJS,467.33,L6Nu6mmE
xgzEWG,460.31,5A6fOwyZ
0EjUWT,465.13,PZo1ChRP
SDw2Jv,462.41,lsugZBYp
SKFIvF,463.29,tSHDpN7c
cG1q5L,469.42,AHyTvjwI
fwXnay,461.2,6n61Ef66
SSw7dN,462.08,LeoECE6R
pkxbfE,469.35,3VJDQt85
UkOd0H,463.05,ERtwW9fO
RY5DTZ,467.02,ks2YSht3
FDGgIu,469.34,BGUfYTXQ
KVM5RE,469.1,i0OrdEYl
oPkZGO,467.01,i20KRLPX
R8wjqc,462.48,BofMNoLl
BOlEw6,465.3,5OHXLVyr
oilvEL,463.01,ojHZrmhG
a4jD2t,463.38,j62r919A
rl71f0,464.36,GPTtRdIJ
WIIXMS,467.19,CPco2JhU
Wyl40K,460.1,ITYVUPwv
BmU6AI,469.06,ewNySyek
dI42DX,469.11,bvsR5I9W
ZbB2nF,466.28,1RxwRDDo
sjpBLm,460.33,H0Ar4wEb
bzxaIb,463.05,KOjmmcVC
uBDouc,462.33,wNS3VFT1
eAn7K7,462.15,O8lKZisZ
cz4I9L,464.23,CkVdapfp
J0wVoW,464.43,aJZWm7Vo
qY1ROG,466.12,NZfmg4N9
ylwcu6,468.16,WCJH4wCC
0nL8Qo,469.36,doKlgcrg
Yyd0J7,464.44,yZfYH92v
OoBAKz,462.28,lgePp5CV
ky2ZfV,468.21,X4bStwWB
RYqJPK,461.18,HRfp04qU
nRDbFS,468.4,Y8g6qA2b
kH2P3y,469.03,3xdxNeVO
xGOJ0E,466.35,1t1MkgS2
rVKsG2,467.37,xYEZ72cH
Kdjird,464.2,F8EXEu6Z
cSUgNn,460.06,pD5WdMJN
7tyy9Q,461.25,JaBa60Ah
khWNlG,469.1,NobY6Tac
jZFwhr,468.04,Os9FpuPk
gwxdtN,468.49,bLS39rHS
i6VyA5,464.28,1nRyrEhj
50d8yc,461.4,dTjPhTYn
yn0B1H,462.18,nBFJTaua
lHiKlB,465.48,lsnB4g4S
tNuEip,463.25,DM9XgBzF
uarMe5,464.35,ruhCxyqx
GlnU50,465.17,vLlWlDpN
MUxlAP,462.25,0AGrJSQ1
QtfS2L,463.48,fItAvI8x
rcGwt2,464.06,7vFae1zL
oD43s7,467.2,qD7ha6ag
D6u8Z8,463.44,z0Je2iz8
5FDBmE,469.26,UqQYB7lB
4WGkNv,462.18,UmCzGTr6
qaqwNz,463.33,xYn4KooT
C6OrYc,461.19,oWeIMggB
TvwAIa,462.44,iWRwoH76
ya0NGn,464.18,MUpkLmdI
ayDeSu,460.3,0T6qZztW
69EjXA,464.09,M3qX0xqP
ThD0nQ,462.14,EkIXZIdk
xgCJxS,467.25,lvo5B0QP
To7cfX,465.41,DN44XNC8
5344zF,462.02,44C7LL0o
JvkiOC,460.42,l7QMdpnI
YA6mP2,465.08,Mn63J8eP
DXAS4t,468.28,ggBpZ8LG
mH8WEh,465.21,muqW7pjr
SRMce2,464.32,1CAbwSiu
po06Lq,468.24,TDGQixob
Cx2056,469.43,e49CgABM
Vi8Hkz,464.07,AVTakcSZ
N9IMM5,463.27,A2hJSJgy
o3UQpd,461.03,MRpEwYRb
nqdbM1,466.08,ccz5oou1
jpv0sY,468.37,kSDuAjwT
KEmQwj,464.23,7qRkLBIo
fsGF4d,460.4,tFdYrenk
FylIEQ,469.12,0lObd8to
Vyro3w,468.28,uap2Gk5q
sr9CFe,467.01,0Yg5EOUm
YPLW6H,465.13,o4CqcpCd
PmE3Pn,469.11,q704WuqW
JXR2WX,465.41,plbJ5CdW
80Ht7w,464.41,IDjiNbYJ
exXAAN,466.31,rKCQGYHJ
cXNsug,462.32,yw3PGAZd
dxENpA,463.19,ujhX5yTJ
Lf8XHG,463.04,KtriSerS
q4v1k8,465.23,5kL2qkMV
Wwvv2P,461.21,E4hiApEO
9sJa5K,467.26,qnFEMXSM
7Mb16J,462.01,uwAxbJLY
sgS2sP,464.14,hopcqmeq
UXEd9n,466.28,uDgg64Cw
fAkziu,465.33,2hDStBn3
5efJ6a,468.04,5fZBZ9xS
jT0zmM,461.27,KqkFTHe0
RKTu5X,468.21,ni5jirOm
sCMf66,460.1,aK9naMVy
28MgIb,467.38,YUpAxHlB
SP8HiV,469.09,c4nuiGYS
zDqpqj,460.31,uhMNpm6a
jNIHaW,467.19,mTYcjHeY
G278er,464.22,n71gybtz
CjloDz,468.06,42Z7vDt9
dsBbGi,463.22,PdkySdWE
yvxCru,465.43,Z9vdObcn
rOxKi4,460.44,cm7HzJA6
xpTgG2,462.07,PuliBW8Z
LQSZnM,464.22,ZOXIriCT
R5ywA0,461.42,XE60yqjL
mZc7Yk,469.39,1mq0LL2v
LbMsGx,468.21,CmI8SOzI
EYyeQx,462.09,NOLxU610
FeVsCu,467.37,90ClG2pP
xSW5o7,460.38,TMl1y3Fy
si3M9C,462.06,VcEFmgC7
0HmOBe,462.1,UyacA82W
o5tgSg,462.43,ISK3wmZU
4I0mY4,464.13,AHcUYmPf
fb4rog,466.38,iyqBHYyY
kSDesz,463.02,tY719EP2
0Wofsb,467.35,JPFWtRSE
K7Ssi2,468.09,1j5QvzlR
90k5oI,468.27,sFSimuUD
w1O7jV,468.19,PU6GhAEO
zS8yNO,466.16,w3RAlHO4
LXjuh3,460.14,8Vm5XqQe
TueEGC,463.09,ZicbmvxP
Lfk9Vw,468.04,lNLkE9rY
XD4Y94,465.32,VaMDW7fR
RdCjLP,464.11,H3V4nGO1
YFdQ8u,466.11,sR0HDvMS
sJfWt6,466.05,L7S0ABSN
2rOfdc,469.23,zcQ1h8Y1
d0x63U,461.02,m5gKdPJ7
jRS60K,462.14,gDC17TQP
cvMOUO,467.12,OUFd7eK4
gnkFq5,468.46,F5O00yVM
12ihCM,462.13,BqzwIxIk
o7T4F9,460.21,TOyTnIxa
goqwoY,469.18,Wngl6qSM
M2oVch,468.03,XDcA3hW9
ps5Zfg,467.05,JfbkNVP0
FggMZx,469.18,SOd7YOnb
RPrSdT,467.1,kBlG60wX
17kuJI,464.12,G5B7ciPO
QCa8K0,462.17,zzseaXmN
gv708J,467.17,NUycHUwK
OvD6EM,460.1,YMQBw6Xb
GthsEX,469.08,gVJE4KtU
7dNcd3,469.43,jJDuM33g
IuN6jB,464.36,IwtmRVAv
qEg4yb,463.5,7d899z0S
8n0Fyr,462.37,s16MvVDF
13vl27,464.2,5ARfwWAD
eLNBbY,464.41,xkfIwxkZ
Rg27WQ,460.15,p4lcLy45
5Jm2j5,461.41,I0hzc3zj
qaXnuX,463.34,reHztyVX
e5GAQk,461.32,JAA9hbGP
WQBIz3,462.22,gQNs63XA
SMOhBx,460.05,sTrNhUrY
BT8oy4,468.27,OjRfksnp
WPS0wj,465.09,rNCiGU0W
2IT4t6,468.33,TGIa7A5p
86HGiZ,463.49,tFwVbI5f
oPP6Vr,469.42,eddUNHSU
VnJhLX,461.21,8drDPFgX
Ink0Yz,466.03,OIhsUMWd
cnMJLf,461.27,tOvFvi11
vs0KKt,465.11,TLtnKxK4
wPzESn,464.05,Tr1ttp3S
06zPlC,469.1,B1xN8DCU
nNlXMd,461.28,rdMyHFjz
MraQB5,464.38,boEUDFyQ
SfZ22X,464.09,a3YUJaa3
s1vViJ,468.44,CWGgWBdt
g1yJza,462.11,pVhRYLGg
IflAaA,462.49,HOapq3fC
e5sL7f,469.17,HCBcMtgp
