name,value,url
uFLE1E,438.19,kROjd29k
5oqBgl,436.43,EN478IeK
9Fewpt,439.46,qyYzJ1Mb
Ph3Z5T,439.36,KWwr1HJb
kkF3JZ,435.15,2r17pEUd
50AXQ7,436.36,2AYzj138
pH5MTx,433.32,tyW7Owh7
MyAYtP,433.07,Qgka2Nhd
dS2xBt,435.39,bQILc29I
PptJ9U,437.05,o1XBEU9w
F9145q,436.21,ObNi5wqv
fzlSes,434.16,I3xikSY3
lO80qM,439.21,NKIWpugv
Theiv0,431.09,tYdRoYh4
xgdPJ1,439.11,ONG3exdv
7JBjty,436.04,6k2voa8e
o2qRz6,439.23,wFqWhIJH
mBSoiU,439.07,tu9wPrm8
7A8NCj,434.04,dZMotdVT
EtGaoo,438.16,VZyg2Mir
edhdGH,438.3,3wYyPpeN
bq1ayK,437.4,3Na7MSVu
xCfUwG,438.47,MYZ8sDsr
LiEUBn,431.29,uEOced1K
EAygl5,437.25,obOJRzoP
GoN2aK,438.43,8l0vOj27
T2elKc,434.16,kKr6ftJl
KTLIxq,430.14,IBsyY4iG
z1dmUQ,437.35,hxj6lXF5
56MLq2,431.04,QvY3RExi
oAQ3G4,438.44,JlDlnXaP
OUJH0M,432.26,Hu00Rw99
my4qy4,434.09,O8PFhy1F
l3bXYs,437.12,YNUJZJfc
UDx9HN,433.4,IAs1Zpts
ZkAfvb,432.03,mwd7sGB4
L19a4h,430.25,Pdqg7A4P
P1Jhfs,436.11,kFBK49yz
5wwPJf,435.06,otA9fOxD
MD4Cvw,432.27,YkUoDojl
6MvXl2,438.27,62kPbVn4
tipfWR,432.12,zDXaznV7
aq3Py8,432.12,KI0eln6o
Il8VQN,439.47,bohsAkse
oKd7Xv,436.36,BA3HN0GB
vjsvxE,431.06,IjvMP1xW
S4NpEy,433.08,oQKeB9gR
5w8pMh,434.34,Wvp7tKyC
eR4vdv,437.23,W1Ot5lNp
2o7tTP,439.06,drbbnG0S
DtZsAj,436.14,SZGbUQus
