name,value,url
bHrixr,128.1,rahUpW7iux4zh1ZhHx
SNRLzO,128.14,GYXLk5f4PZywdTD0ik
HOsuRi,126.06,Y3JCWgPmo0Q50PanQ0
FJYhZS,125.25,E3Npn71mRwmdrTnKIv
T0tk93,128.28,0V5WbKjH0UGRGoHuZQ
9FwSeh,122.99,8IkkqWlhOxH0hnYHUc
g0Fo1H,128.05,t54VtOJMEopjKr22Di
90y9Q9,120.87,XZUq4TvMLR0DVqJQVb
C8aBHQ,125.18,755RClK7xEYDc2bBZG
bL5ggB,124.06,QyB1OuhVEqc2Eulr5D
Kmlkva,125.2,7deA965bBQ2Lg8C1I9
m0Q1FQ,123.74,CmBGP8cBxx6hNGtsat
YzTZ8x,121.49,V3tAmRCZ1BhoNxvxQV
0ao8SX,126.86,JVJItXPkD2kk409BL6
FBmLDu,128.49,mO9gk6ivsLUtxzB0cg
suEfAr,125.35,pYumrMUWr7tUuKDy9s
NEVPqx,128.02,ZXHfrMpJmPndQ7ceIy
BnBUFh,127.75,80hvtgy0shTAgrjsq1
UTeu2M,121.56,j40xtgN245t8FVcxY8
v8pFFj,125.95,maXNFWq7SC59Aqw2SF
PNR03c,122.57,94uuZJeNeKuserAOZd
ldDUoE,125.65,GNzjWeT7VV2BcgnFGF
3tQxRG,123.4,gcEEdAyTdcl7qOWUpg
d1U7CY,121.03,gy0QOVaAqC0SLhxJs3
b5UBSg,121.66,pmNhpIuvCTFLs8ygyP
NhPiF1,127.62,2EQXd2qcBS0e6DQcG3
ccT0uc,122.86,sFuZQgI2TDWB4ZtMir
KlEqOf,124.51,icF3Elp9ebiiH50Zuc
LCVYen,126.17,uDoAX00f1ZfRkEwAy5
XHDSk9,126.82,o1YhzOd9F6sPWHPiJq
qMEFSS,128.37,ffDccjrko8nJHZryVm
mTToJl,129.43,YTkQdkT2aFYQ8PaT9K
FGjcO0,128.39,tHFqxrQPQ3Uo8n50Ih
DOI4sB,120.95,bYbJEqmiHibW79yX84
sGVDBu,125.68,yb3irRVNuijnPjC1Lr
KOCfEY,125.94,pl0gIqzFcuKWtv9HZB
Z0wZr4,126.24,eVXvmRc9HL149MZx2g
3BaAjI,129.43,MGrzaRzWJeY7kgybou
7cgH8R,126.35,AjBsZS9rxwFhAFepjr
6uBiFh,123.53,PWhYfG8SyaF0RmKCEs
yjhIEo,127.42,Ury93XWchwT0UtZ4EP
HqcNSD,127.67,wiz0xwBRWnJPSm6zp4
WtiidD,121.98,CUCwXzkO2vdUjKPOFk
oQ30oz,124.14,20Kb5wR2x2cHRAda3q
Dupn1r,124.73,FORwylNiHVMG4znFRu
BgNDiV,128.94,d20xCKDH4qmuT2HcbT
0vIxOj,123.0,1Z1QyVjddUNGZAl8J3
wnNhjw,128.14,N4G7fm3KfircYhWRsy
yC76JH,129.28,3hfmnqDBUtDBYPRZrE
Y3dxqP,128.74,SOuOQzjNrb5IFhAeAw
TguODA,120.34,WhVU31qYLm2jxeNX88
Klht8Q,123.07,pLSVKYmHUkQVV6gmB4
XhIBDe,125.26,sDCVHS7Z6q9t0Odx2Y
qOXTYA,123.53,uGHO0nESI0G628KNoR
jtKOqB,129.99,33tI8wC5QOMrOJqaCg
nYL9DM,123.48,MJwTQaxeAeZHPSEX6t
dS3KXD,124.6,8rBwExjXkqcHSJa0VA
cYBbRA,122.13,dYPkcVeEIppDMnc4of
leNZmy,120.02,CCecZ39WLnoMpkPfLR
VWGnSb,129.64,NsZdAJj0n9AEDEajlH
Bo7T9X,129.72,1HnPZVZUhsulrkSHwv
GpkIZ8,123.43,EbLJMlZQYtQN2A3193
mfeUtN,123.29,tqjqebqyoMP2nfFI62
lvTGxr,121.05,60kQZUYZADvZr4Ikf1
o1wpSu,120.39,KqjCO0lwhZBFp3SWuH
KrlSiJ,124.91,akqSS4EwIIooKWxY9x
ubxAWX,129.36,rC25cV08fO8J9Tkws4
T9C2Bs,123.69,VpIR4rXoaahRqPg5zH
2I6msX,124.54,zEb6LlaZHfV9W71Fha
gpiQa6,129.46,AUonadQSd5Q9rZoAAv
Q8Lq2A,127.58,wxJue1QNzsTiN9PGGV
Nda8UQ,128.58,hr9inXW3ZmhAzglh2Y
UVGnww,123.71,w8j3oAWgW4EyuhvJeA
HZmQI2,125.52,L5ViVGQJuCMtVBqHr8
JQgCp3,127.83,g3Ws9JGrpUQ22mCgHX
pZm3sJ,126.99,4GaMtzU7yiv5791CSa
luBORy,127.25,ijLKiZvO39rkO8XyY6
pEVraC,127.96,aaQceCYs2OvmKA7tnT
CXKmJm,127.51,lW4mOpgsNnaLSG23G0
ZkmhrL,121.83,ilsN1QMVen4sz2oZAr
DSYG8Y,124.77,RfQ5Zyw1zcqi1YLp8R
nIK6Ix,124.01,aTcaaerQyHvSAxb2GK
iymj6T,123.36,GBbJ0ro46Rb55H4RVs
jKntJl,127.9,WEPp1NreI2FFLaiv0X
UW1kRC,128.47,LbqPJvoXsqyadVHN8a
P3Btjz,120.09,Uzs7wLYOP5SNIwT05Q
Fbcpd5,122.25,D8zYjz3zApwONamzDV
acTXDW,122.78,oDLBkP4jEuypEy4tqG
yaO3q3,125.77,etcOtMsQjFss5mGrRT
JVaaZx,126.83,MAujD40jcMH6yKsOJZ
JAfigR,126.77,gM1PqyIB0FWx9u19G4
xaYUK5,129.32,rYR7p88phLVxzeb3xB
GdKmd7,123.16,O28AksCxZCpIXChWJL
yU7CqA,125.41,6JtEmdquOhCESzaWYn
iy21fi,122.61,1kYL3xh1cguE5PudRl
Hfi8pe,129.75,AVbGVGGEAj8cvEiU6r
uN7805,128.92,tadus4ODk1zjD1F0hT
sukM7I,122.04,ZtxtCR9WWeVEyHshHn
K57H0f,127.14,SWMS3CMVS6P3svwX3d
Bno8ME,129.98,FIXTFTiMPHrtCVbC42
Y23s23,122.37,jQwVlHYhbrImuBEezG
YAtAsL,124.62,vllAhs8VZZhgmDn19E
6Db9eb,122.61,ZlApD6vXbGnYp4k3qf
iRpG8K,123.83,UzaCoETzF429zj7Ks5
ZOuotj,126.28,kGF7f2P0ccgVxvN42s
S8kR57,125.47,U7WI9i0XHaSeJx5yeP
QWqoqh,127.44,RhKLMSlVF5HCOOdNTz
kqYXjS,129.2,VYChJdSNxFZyYLGLqi
2Y0KwL,127.72,fRNMz2FI81tJnsceSa
eNEaoI,123.86,GcCAou6iTHenSn70yZ
XAEtnD,120.19,lSaGcrqRtwlCofyHTe
gASAqh,120.82,ExTA1Qlbo8lR1Lw0k3
MJJJ6W,127.19,UCTY1lkRTJJM1SNQKs
jfM0i6,124.29,meB41BCOGnwb0hhf62
i64oLL,126.48,jeUQle8U70bDy7nxUn
rhCIhY,121.27,S6ldRoExNmG2sOwNg5
EX1aTC,122.6,WQme1jmd6amjzMzcK2
KXUhEO,120.29,YeRGOC9Ug3BFV2O03c
SwefHA,123.42,JKyLCgxlTkYyNM5SvC
