name,value,url
rpPRky,193.08,430LfE0B
fs9X2F,193.14,f30MucTw
EO6Kth,193.04,YUxrEgKC
2xk2i5,193.12,dpKNtnyx
Di5AxR,193.06,Ki3TC7oE
Vma2xt,191.02,qfeKiE3M
dSH3Hc,190.05,pII7u2dn
xs3pnx,197.05,dxUFCZA4
Yr6czb,194.01,yhBUbcKp
jV2MLJ,192.03,4Jjhc2g3
HHrSbN,190.06,HftTXwEG
3h4W1J,194.08,kLtsiYrF
o5Cjbt,196.04,F0S4dQom
KjJiXn,194.07,d1buvIyK
jzmWXN,191.01,C1ByLMkS
peJzbY,194.01,yhiBnkL7
bNKDXq,190.03,ivDPfdeU
NPUfqc,194.02,J68ryzYO
pkj0ej,197.03,ERVN63BQ
4dzAjG,197.01,CEJ26YCv
k6l3lP,193.01,ZH4iCug8
1sMiva,197.05,TgiBGG6l
DRB8yj,193.17,DcEgwmSd
i9H2PG,193.19,0CnpBOUU
dJfAzX,196.08,2ttf15Y1
Mem4hO,197.06,Sbwz6LVD
0ZPGEf,193.16,6Yiuotmc
BCyL73,197.11,3ITiwTWb
SWgrJK,193.13,0IJKGEMO
8S6Lr6,196.06,TigWygnt
Vz96BF,197.09,x1pqo7u5
xFMwpM,194.09,Wp6z9gmp
cPfDce,194.05,Dir0sr4p
mLvMLw,196.05,hy5lgrYv
ANTwoF,194.08,Yr8qdHON
4bXpOe,194.05,0fbrD43M
ZYhImn,197.11,WHnAuIq0
YpBXLa,193.15,dRvLtc86
phBXKM,190.02,balTDa3k
ko43q3,196.01,PAMRGgTd
6VXoAT,193.1,jFpwfhBE
vcWXmf,196.09,4BW6NoHz
iYIugh,196.01,w5LrSgTqnub7AW9sbY
TJspAG,199.65,yi1Dh0rkAYFMxBuseY
cL6kAl,192.52,y1JfVXIQ7VthTQcWh8
4Y16wj,199.55,opwWryiGF3Lm2SQ5Dg
0TZBaE,198.57,yPlpxN0n2EsN5SR4Ql
oFIprp,192.33,Y5kEUEUXUsoX7dcuNT
Fjqomp,196.63,DtBbYM23vZRfSbyeEQ
noBYba,192.02,8WlfpLAq5zxsL4ORl8
N0t1LV,191.92,6Z0WKnBNrGRWjOEpb7
JkDrH9,195.44,SaavwcAHQSK3sbXOoi
WeHeZN,193.57,JfEqNtcwZgUZGkv9sP
lMH5A4,192.8,IFnTyGNkQyA6nWjNQK
KmkYoZ,194.53,HU8Ou4TmucQBxrCW2j
Tiai1F,195.59,I2cQ64fi2bfzs9X0ho
ZXs92p,199.58,vWM18uWSQHBekPNH2u
HFrlU5,190.08,FKX1e0HJlP9ie3jXie
qw4mwn,194.68,hoEBM210PEd0lX2pbG
pmLBQd,190.47,PQu1jQRZ1w5o9uDZpQ
78qYKq,197.78,cUubSKXaJTV7u1NZ5J
v3cwCd,195.48,rWmrlrQ3LCFDJjbwBo
FipUli,196.34,hSyJWqsqejMn5spXoI
krrK8r,196.43,9qhhdhoqzSJxeetkao
PzbTP1,190.36,o5PHyD1w0PVKM6Y3AP
4DSPhS,190.98,9Q8dS1RPRRRbkf3L8R
PVLIz0,191.67,qtcephH7eL7uZoUKr4
laL90h,199.26,qwuI7VotnNM8xSStFf
eyLtkn,190.14,cwalgVBWNnjjSlyWQW
TbOILS,197.02,i2nFqILw0Nt41ARxxQ
HVMKOp,196.54,AuTb4NZoBJALA59pEU
J8BRXA,191.15,qDXgjOIjjdtqa5441p
463JlJ,190.88,ZcCJEhlIyys36NSyWs
7QWhDz,196.24,0HdplQEK9SY1dmK2hA
sHPbOp,193.86,Mne7xuKGxxN2CcGw3s
QR4o22,196.1,D7NPyk2JILfeTy1YXE
2D32LO,196.7,bxBNHlIs452w3ByA78
Jfhek3,192.17,blNNeueSNaUMu1B3xP
v9gzJT,191.57,2tmpb3Xo2eHH64K9Ym
lFWVJL,195.7,KmcACx2NDa6LwAWnYi
RYRMud,195.55,oW2xWwEq14J3QQomWo
8xabxv,194.53,M8pIOVKlByiGFeYWWV
wOJJqG,194.88,7fF4HLV7BH10mfNzvN
Gf5R26,198.67,2moM0PoxoTqlputtjg
YPGOy9,197.05,MF3bFT4HHNoYlg00AM
5peLEm,196.58,BlVzxDeKjKDUaAveJN
IQ0pHY,196.91,z0gf0lRyYDHpsJz2Io
gQgrPD,197.4,Rr2jk3sKtLg0ZS4GMk
lWIn7s,196.6,6ESFOgELdM8Hkt0mbD
psQtVf,192.14,yRhsdUTa54TiH6vfU0
0SwAq1,196.42,87q6xZeJiuCmI2pp0Q
NPEqVC,198.1,Iflfr6ZiueXP6ndhqE
qAw8aS,199.47,Zc9hnzX4X8prwQoV7A
vrYu9A,196.49,y2nrpBu6fyxJAfPAq2
5llAGv,190.75,FDvck5QRT8v6zZgRoQ
sCLFbY,192.84,49yr74bTnEqLDzV2j6
cUCbew,191.6,SjtawTQGWjS9gCdI99
Xmqn6x,192.08,HFrgHmmL5HgdQGkuiY
YAVhzl,197.69,fxdU0vYQDULKerjuWK
524jds,192.57,e2q3IFp3tiynMEOVf5
6NqR4y,192.22,e8gOPOtotwRztj1Nqk
VbvJY2,190.81,nAcaSCLgRI2SELFrXP
19byfc,196.92,DDDONbxwfkaYO6aX0B
NfIvem,197.08,4zA7qZURYfbvlrrw6K
KdHyYE,199.6,7ZyjHlblT011F0uk8f
n7gicA,199.85,oghyZpyjBF3siN1072
D8c9bD,197.8,9CsKzSVM7MqOuVBS24
K9G3kb,196.92,gLB4X3jDF3z0YzV1T6
9RPhVf,197.6,yu5DhbSgIY4TzEnOsQ
IkBYSs,195.45,ID5olZVMD9N2dVjERe
YoZH9O,192.86,VV8NGb4S7uOskvvx0A
dT4eN5,193.26,RGl11WAdX0X2t53agq
ToYMe4,196.2,qswrpfVrc0Im4P4xSm
5Roq9X,198.07,Vo3ttpsrnjFEYnqY72
t4dGBE,199.42,f0Xj0OWf7nWb51KK62
75q2Tj,190.92,CsRyMDeDk0iRFwfk14
avJ2Ti,199.25,cZbjWCQD6j04XjFYYK
zIWXPZ,195.16,LNNTBRtRzwTItIvVcn
d8WtAu,195.6,laUKJhupYjxxDQkgIZ
mN63LN,194.09,HIQStz8lgeWdDLmWA8
8QuNDe,196.22,Y1k0IUucfMYGpCLI81
DodN2G,197.68,NYjkvtTUXsaAXy3J90
8TUbcH,197.12,81u4Yue3CBEVL4AW7p
E9Fv5E,193.6,876XKV5uy2wIB2rvFX
g9kmtH,194.7,PZPOiCfZcQwnpytomb
rmkLHG,197.56,vuB1KCXwY39GJIiRop
6CUcOs,197.08,JfdoWVjU7B72oaBK2W
rA8Y6A,191.23,F8wZqDXVsw0udTxDKd
On4H1Q,192.3,JI5GBlbtEdoWN9uXME
VrAqf9,190.22,xIgtOnqg5tJKC2QDso
XGRen7,192.4,2fgaJhHh7XR1pJL4FR
yFITLy,198.27,5EF7q2CqzF34YnoBQA
WWlzzm,192.47,sPVMod8EimYIPj3Q6U
fCSNoU,195.47,gMWV4slHKQoTMppie6
s4rpQT,196.55,4bZavnK3sLTR5c61kr
n5VUif,199.78,ig9IG8KpIZoads5jPx
EWIMGZ,197.49,JENKkY6BrgKezDRwpo
CV1kyU,194.64,04WpJa4wxezuWZTzWP
g6ZlhJ,196.62,EHdlveAPkCOcqB1JfN
vVAEL8,195.49,W3MJWJbcvJyyFWlTnh
qIslPp,191.92,Xp5EDtvP6KSV4HntJI
7bvAsC,190.01,iKT3cBGJgfXVekkYS1
IW1SVT,193.62,jbiMwxxLeL3ZlpyaKh
wuXood,195.15,aXV2Vtfv4m8z7rJyD9
czApiZ,193.72,nD37Yi8lkQ7667QZf5
dkoPPC,190.11,S6vq9TfC0hZxLRBc3z
XfKzjp,199.08,72oWQVirKUbtuPbeio
rnUur8,194.81,90iduPG2aZAgBmeLUX
F25jl4,196.84,k368IxOQYbaAyhDCRq
e0VCDK,197.27,dTNY5TVDODhNKcuAj2
9JJ2ar,196.51,6bqXJo96REhcuT9QSu
aE0k7X,190.07,hj6M2IM0cSTbxOAObj
QmmLkJ,197.23,8quWQGqj5FONTgd2PQ
h5ODBJ,191.37,vv9Hvk5qtshuWvypTI
hwN37K,198.54,JvLIbL06ywK02xGUxG
inTqsk,195.89,wG58dyWQzvFW7nm9Me
RoVv2l,199.74,B49OFNPDsbRjoMapQA
pjyLjk,196.31,FRionMqoWz3EytuwHn
ZyTGMV,197.06,g9LanijqZFzMWyTmt0
VO66ti,198.91,O8sNyE96lfzo27BPVw
bW80PV,191.95,NUutZ9kC4TighXfr3W
2mx7Pu,193.92,yawJQVUpaIPNf2sK8W
Q3IIbp,190.56,9qv0pKZEfvwh5MEwYn
wx2Dvn,195.58,4s0XQrANp9Ux6LvMOd
4ftKuv,196.68,Rr5PdvwxbCtknQbIju
LK9vC2,196.44,QJ79WcevJWIlkoOKqR
ECR2MW,192.63,PJaFdM9MihkelFPj85
rI8vGE,195.57,jTDh01PdgZ2UN2DBXx
wMdMBN,196.98,hedwj37SKfKfOqXjwr
UavdpX,190.12,besWBQYPrxKh8FkNpA
1bnBqZ,191.55,BiMDiflAs8bcciw6cl
dt6NLz,194.96,9vmVSXnWKMOmcIutLC
kHbezY,191.41,pae1pVJByQr5zGkQBN
BhTvWm,192.66,4sOulqUHMJnFKb4U5w
BYm6IU,196.72,OgVFCoq6LMaIcdzKmX
cbEpUi,191.33,L650ufYOPNVQmqxLaF
pBW0xf,196.29,RTpnZfVjgywfr8eVdU
eubrQE,192.72,1daxFr7bXiz7UMyLTb
VYcq5d,192.74,D2EVD825jMkQ5ryc3w
akAe34,199.35,Pvk801ma443qFooxtq
N7kUHv,198.87,AP4Z2186j3nMzAGUnc
1QsMzc,198.63,g2XAzHfa7OGTiQnEo3
FSYz1h,195.35,80w4LJl8vf5MEhyxt4
klJkPK,192.84,nL4pfShKjKOZkm7Bvs
3t2MtS,197.38,PUq8gUOwrRYmIhYaNN
ONLSHB,195.85,CZyhn31ewiokemscnm
Zlxkcy,191.16,16lXO8edwmViLmCblD
W05wB9,193.08,m9UslAqG49PIJfczRc
7vBRY0,195.19,GApm0q83EihoNZSHL5
paTPrI,191.23,tzZf2UEUUevCKJpC8P
5kwEwU,195.82,lCvRN6Qp4u7v8ILnsB
vMrWRb,198.72,jYaBo637F5p64LtjKT
GVfCoj,194.63,i77iScjBr7dvUXMqQw
RTCHL9,191.6,CLRAw7GflzPmZyuFWm
RNfvSx,193.42,Pgt1pPoSXV0Vrs1c7B
LCzxhY,195.03,aRDy4tqQCvCTIaOOwp
nzxI95,191.4,71XTUu7oBpeTmMIlIu
gVbg8l,195.88,1XpgMsUejmKTp5ZApR
WG4ghw,191.39,XI0IvKswDIXVJd9vy5
B7knaP,195.38,dLgeShXdDPJagAEZpT
J3ZzJA,196.51,WWPCfBuZ9oH6qygCtw
NtLx1F,198.89,pP2r2MHa8lVBBnHktV
1agc09,198.63,kZj9zayIlzGoxsg2lE
ljyveY,193.48,rzU6r6mH1ZnXQulyqG
Pt0JOo,199.43,KYn5onoDeFopcEQl3R
42uEVj,198.48,qOlIs3sOcpI7FuPjHb
QuxSfF,192.76,5cRhrA6raxVvsl3ZYu
vOoXQu,190.77,j8d1bJeN2ZXL2gO9lq
jm0im0,195.09,sCZcs6lPl0peNcmFRh
DUrjv4,194.06,lu0YsAagkhmVDANUzD
mp4GsL,191.72,wsdcawXApLBlchpU8O
1oN6T5,194.6,r0CwRG0zGj1pzcrauo
LSLGYr,194.49,T1V082ay1w2wDb40DH
kBQv0I,191.03,SQODPTPGzuiph5mfix
0qehVm,194.6,T0qdrz1Z0aJZe5Bjhx
W310e8,198.37,XJduEgkStOPohRRShk
ulRDsu,193.42,jhplYwu4C7ZgUh07xs
7VT3my,192.67,jQX7GhIuVoEwFo2EuK
PzCanN,198.16,GmN7hvbaj7XbPQm0LV
QOuNbj,194.22,AUGH7Ub4KNF4NrbP2N
06rimN,196.02,FTNoyRQ4d7Y6F6mfZm
qNXwCJ,198.47,pcNmoxQysAL0Uu6XJr
axEPxI,196.11,ZlcENzHsqUGWWEKnyn
aEngWq,190.66,YNBsvg5QXvTiZ8abf6
mPYALd,199.8,0tgcPIDwcu7BbLwfKE
61tdYN,197.07,jq28lLfM2b3bjWzpMb
PXzjic,199.75,WQ7Zy8NH3GF4s86J2t
1RWduT,198.98,wvGWsXgybNIiImIne6
RPqXog,197.14,vHRklgbBctobXPQKTj
5vxdsR,195.77,V87FasQVU66wHHw3r9
ItWIkO,191.96,QLs1naZaP4Fi9Fxmdc
KRLVKV,191.1,n5jCtTWqfEwwbbz1nh
0LrnMQ,190.6,IwLBHNt3XBj6PIhLar
Cdk5Nw,191.29,zkmVDOIIBjwhdFvA3W
lEKRJM,199.64,NH8mSSQXnzqdYauZ1H
xEWLXG,194.15,UVPm61rKJs7ZzyO6Ha
utAm7S,197.57,2c4bcDuHWC4jlFFV65
0buvSz,196.75,tz2AT7txC0coY89RDd
LzbmYK,191.66,fb5QIjzdgcYIHRobdF
gHYUsV,195.98,g8yz1brw9ImQNDZyud
mDrbZE,195.17,YU2Tbnvs0SSIjS18ls
TeuiT4,192.11,KwOvLEKLeqXTLyyWcl
TvV6SI,193.82,XrFfZSk17Ej1d3MAVB
1Lr2vp,198.07,K7s2hKULbeGCtqk8NA
LTZjmh,199.87,2t67oEU25OGZ8VcbfF
uGoizZ,192.69,2JrZeZiUr8u0GZJJNa
Ip3wAI,195.82,xZmSZLU55F2EXScIjK
V1MgYl,199.3,8fAdqEQ9Uw0FZjsULE
9LUojw,190.89,3TPDcwGLTvLmWKYBPg
pComFN,190.61,huFLyPU38TnfdIizRc
g1ScpE,193.41,IMNuJNj4qiC51FJ34d
oOutjb,190.53,MKx5BsowBcSGTs9GFe
vqoRx3,198.6,es1SQ1B1oj5MIeQj4U
tVz3D5,196.96,D6wISuKbmRPLWSBFj0
w5j3pU,192.62,C4A4wUFt0qtwiB4o8Q
JLiDTG,192.2,PVacH6lB7jBMIAOC6K
sDrmQc,192.39,xzEyjS840PFZFgjvwi
07Vq3r,199.31,Z9PdhvWLLv7uVijR1g
ZPfoM8,190.22,qyoXabcj62YULYgnd1
HleoPT,193.15,aUurIUpvzpnlzWx2tl
G7QB80,198.14,HL5T8nUdrOXe53zygw
rRuAcy,195.81,8p74P5ZdtcHqPVm5zl
t4xuiz,199.25,zckkhluohA1PxQmjBE
w5f6b2,193.32,yWSMXs2m5jkGRmpIBr
NKeou2,192.22,J27FH8T7HZghnwbvaW
kkaWtK,195.74,QTgBAgppNzEEpvsbTy
yrdlXL,192.22,0ApQqK8eJ1wzK0Dy3O
hJuy9k,197.19,a3e4T2kmiqPFrB4F48
gURxE8,198.02,GgyBBEPWybh8rmyQqk
gLNcB2,194.09,YVIovhXso9UdP6bv0H
KxskQn,199.36,v2NkrjuC94UlFoOXB9
HfDHFA,196.82,9y7iqzJMiEsI1L8YHO
J1WaWz,192.08,z3dwhYXITi9tPIPlMt
kDJyuE,194.23,wZzNrx2yclQhremENO
3JZ15j,196.06,Hh7GHcXEi9fyGN0V9H
jeML2Q,193.55,qB3eOeXmgfbGQfs1qJ
1mQpQH,190.37,NZC5vhLXd7VGcme3Gx
66ESuZ,197.05,8NH4DRQGk5dQBntNRk
dCRonS,193.18,vNzqGxb2w5hoobk3b7
P7ODsE,198.02,Z7O5x5ncfa5IZhJFIi
wvR14a,191.22,MgzW3LzHQVTbDxhyGN
NaeAFo,193.07,FTfJtdL7u9eqavYFZV
6KjGZ3,196.81,plSloNoV3BpImO59Qd
1Fs7ij,195.79,RBHxSa1MHuTGrrFpjp
CkUB3M,198.04,WP81FMGoiIhtm1KAcX
EKzqrE,195.18,d1veTDYhhwJCCFcVxu
UXGcUt,196.94,pfpx3qrTC2TSByqjGI
9FNhVX,193.81,oHqQ7KBMU0aqUphhbc
PnahGq,196.96,lP8bJn7dCYuTYsmpxJ
FdCw0I,196.58,ZSOagoy4Vigs4gkRtA
Wi2mEw,192.63,6GwpgYU0jZBiVbUuwb
R8My4A,195.93,1tVynrTts8KjKrMVoT
HangfK,195.73,C5gcs4m7hQdBGBkgsL
jq4HvQ,191.21,Qcs63EAwREHWKPbkFI
hQV7hO,198.75,w1F9utkvEJRMvaaWA4
iyyLCl,199.58,9IXeByPhZRzh3f1MWI
8DhToN,199.26,Ghm2xDzebwI7B4Y6AV
RoWftb,198.69,VqvLFSCjri2mtgmadt
7GIF4I,199.57,f3zIAzaTDr7AoYmwXv
XEZObi,191.17,6wyhPW6xXf4SfxdkUE
a8NOQq,191.26,3m6HqDh1Nj9Ozb9NdN
irtp2F,197.3,MOdMw4RRuSU9t8VEfa
5LYMK4,195.21,mbZ8WtMEQzBpSZx2Eh
gPyvuf,192.72,RAaGWvAjVHoknC6uns
PColRp,190.07,wPrSPrVQxAROH9BYrO
qe0UV7,199.56,Ad7uIRBI0FMVSoehsC
fxUL0l,199.51,kC11b8vF2VLlJJbEm5
EiXmHe,198.97,lNA49Nubyg7NjugnLb
8X1E5l,192.32,nYRm1a1FHdzutxiRRu
vxyNGI,198.25,ZrVInjGBWurkW5ZqMo
bTMVVw,190.31,7goZAnomsjjTisXfaq
EaflqA,192.47,u8Gq0mPaePw2XyiT8e
M3sMbU,199.15,U39sWS540Y2olBoGdE
Hk3gsf,198.83,YJTAtLkjxFgwd8wwoo
gVnCp7,197.79,4bRMz6I0CJD3gNZsRD
4axdCt,194.86,4nOUggqtHSAoJ4G2HG
SJxynX,192.91,7jb2sFnzarZDHpweWQ
